DateTime_start_input,DateTime_end_input,DateTime_start_output,DateTime_end_output,CO2_dry_input,CO2_dry_output,CO2_flux_umol_s
2021-04-18T13:04:30.0,2021-04-18T13:09:30.0,2021-04-18T13:09:30.0,2021-04-18T13:14:30.0,411.474419,404.5735136,0.41906403
2021-04-18T13:14:30.0,2021-04-18T13:19:30.0,2021-04-18T13:19:30.0,2021-04-18T13:24:30.0,411.4038275,405.0706538,0.384587984
2021-04-18T13:24:30.0,2021-04-18T13:29:30.0,2021-04-18T13:29:30.0,2021-04-18T13:34:30.0,411.555,405.2678441,0.38179351
2021-04-18T13:34:30.0,2021-04-18T13:39:30.0,2021-04-18T13:39:30.0,2021-04-18T13:44:30.0,411.5641864,405.768484,0.351949529
2021-04-18T13:44:30.0,2021-04-18T13:49:30.0,2021-04-18T13:49:30.0,2021-04-18T13:54:30.0,411.5890656,406.0424367,0.336824306
2021-04-18T13:54:30.0,2021-04-18T13:59:30.0,2021-04-18T13:59:30.0,2021-04-18T14:04:30.0,411.6103113,406.2963844,0.322693252
2021-04-18T14:04:30.0,2021-04-18T14:09:30.0,2021-04-18T14:09:30.0,2021-04-18T14:14:30.0,411.534221,406.6567393,0.296189703
2021-04-18T14:14:30.0,2021-04-18T14:19:30.0,2021-04-18T14:19:30.0,2021-04-18T14:24:30.0,411.6120441,406.9056911,0.285797756
2021-04-18T14:24:30.0,2021-04-18T14:29:30.0,2021-04-18T14:29:30.0,2021-04-18T14:34:30.0,411.6266484,407.4088322,0.256130896
2021-04-18T14:34:30.0,2021-04-18T14:39:30.0,2021-04-18T14:39:30.0,2021-04-18T14:44:30.0,411.5655282,407.3482603,0.256097599
2021-04-18T14:44:30.0,2021-04-18T14:49:30.0,2021-04-18T14:49:30.0,2021-04-18T14:54:30.0,411.4321873,407.8808617,0.215657618
2021-04-18T14:54:30.0,2021-04-18T14:59:30.0,2021-04-18T14:59:30.0,2021-04-18T15:04:30.0,411.4338491,407.9620602,0.210827674
2021-04-18T15:04:30.0,2021-04-18T15:09:30.0,2021-04-18T15:09:30.0,2021-04-18T15:14:30.0,411.5384887,408.3382588,0.194337001
2021-04-18T15:14:30.0,2021-04-18T15:19:30.0,2021-04-18T15:19:30.0,2021-04-18T15:24:30.0,411.6939557,408.7037454,0.181583356
2021-04-18T15:24:30.0,2021-04-18T15:29:30.0,2021-04-18T15:29:30.0,2021-04-18T15:34:30.0,411.598417,408.8302734,0.16809815
2021-04-18T15:34:30.0,2021-04-18T15:39:30.0,2021-04-18T15:39:30.0,2021-04-18T15:44:30.0,411.755428,408.7211698,0.18425821
2021-04-18T15:44:30.0,2021-04-18T15:49:30.0,2021-04-18T15:49:30.0,2021-04-18T15:54:30.0,411.5919774,408.5315177,0.185849317
2021-04-18T15:54:30.0,2021-04-18T15:59:30.0,2021-04-18T15:59:30.0,2021-04-18T16:04:30.0,411.5521929,408.8328827,0.165132691
2021-04-18T16:04:30.0,2021-04-18T16:09:30.0,2021-04-18T16:09:30.0,2021-04-18T16:14:30.0,411.4910366,408.8200346,0.162199131
2021-04-18T16:14:30.0,2021-04-18T16:19:30.0,2021-04-18T16:19:30.0,2021-04-18T16:24:30.0,411.4865554,408.5924893,0.175744908
2021-04-18T16:24:30.0,2021-04-18T16:29:30.0,2021-04-18T16:29:30.0,2021-04-18T16:34:30.0,411.2729217,408.3043345,0.180270279
2021-04-18T16:34:30.0,2021-04-18T16:39:30.0,2021-04-18T16:39:30.0,2021-04-18T16:44:30.0,411.1511382,408.2847225,0.174065809
2021-04-18T16:44:30.0,2021-04-18T16:49:30.0,2021-04-18T16:49:30.0,2021-04-18T16:54:30.0,411.3610036,408.0635082,0.200243537
2021-04-18T16:54:30.0,2021-04-18T16:59:30.0,2021-04-18T16:59:30.0,2021-04-18T17:04:30.0,411.3758439,408.0231095,0.203597981
2021-04-18T17:04:30.0,2021-04-18T17:09:30.0,2021-04-18T17:09:30.0,2021-04-18T17:14:30.0,411.5478067,407.8252079,0.226058346
2021-04-18T17:14:30.0,2021-04-18T17:19:30.0,2021-04-18T17:19:30.0,2021-04-18T17:24:30.0,411.3758185,407.4389708,0.239068815
2021-04-18T17:24:30.0,2021-04-18T17:29:30.0,2021-04-18T17:29:30.0,2021-04-18T17:34:30.0,411.3188352,407.3839509,0.238949588
2021-04-18T17:34:30.0,2021-04-18T17:39:30.0,2021-04-18T17:39:30.0,2021-04-18T17:44:30.0,411.25138,407.1926336,0.246471225
2021-04-18T17:44:30.0,2021-04-18T17:49:30.0,2021-04-18T17:49:30.0,2021-04-18T17:54:30.0,411.2283911,406.9658797,0.258845052
2021-04-18T17:54:30.0,2021-04-18T17:59:30.0,2021-04-18T17:59:30.0,2021-04-18T18:04:30.0,411.1161397,406.7450782,0.265436855
2021-04-18T18:04:30.0,2021-04-18T18:09:30.0,2021-04-18T18:09:30.0,2021-04-18T18:14:30.0,411.0468705,406.8966119,0.252028396
2021-04-18T18:14:30.0,2021-04-18T18:19:30.0,2021-04-18T18:19:30.0,2021-04-18T18:24:30.0,410.9399417,407.1552824,0.229827025
2021-04-18T18:24:30.0,2021-04-18T18:29:30.0,2021-04-18T18:29:30.0,2021-04-18T18:34:30.0,410.7693916,407.7818376,0.181422051
2021-04-18T18:34:30.0,2021-04-18T18:39:30.0,2021-04-18T18:39:30.0,2021-04-18T18:44:30.0,410.6363805,408.6667981,0.119604762
2021-04-18T18:44:30.0,2021-04-18T18:49:30.0,2021-04-18T18:49:30.0,2021-04-18T18:54:30.0,410.5971069,410.165468,0.026211679
2021-04-18T18:54:30.0,2021-04-18T18:59:30.0,2021-04-18T18:59:30.0,2021-04-18T19:04:30.0,410.5755095,411.9460855,-0.083229524
2021-04-18T19:04:30.0,2021-04-18T19:09:30.0,2021-04-18T19:09:30.0,2021-04-18T19:14:30.0,410.619414,414.2788752,-0.222224252
2021-04-18T19:14:30.0,2021-04-18T19:19:30.0,2021-04-18T19:19:30.0,2021-04-18T19:24:30.0,410.7086959,415.8639843,-0.313059778
2021-04-18T19:24:30.0,2021-04-18T19:29:30.0,2021-04-18T19:29:30.0,2021-04-18T19:34:30.0,410.813392,416.7571586,-0.360940872
2021-04-18T19:34:30.0,2021-04-18T19:39:30.0,2021-04-18T19:39:30.0,2021-04-18T19:44:30.0,410.6964638,417.4163828,-0.408073459
2021-04-18T19:44:30.0,2021-04-18T19:49:30.0,2021-04-18T19:49:30.0,2021-04-18T19:54:30.0,410.7550717,417.8969533,-0.433697537
2021-04-18T19:54:30.0,2021-04-18T19:59:30.0,2021-04-18T19:59:30.0,2021-04-18T20:04:30.0,410.8767921,418.1981842,-0.444598482
2021-04-18T20:04:30.0,2021-04-18T20:09:30.0,2021-04-18T20:09:30.0,2021-04-18T20:14:30.0,410.8597164,418.4110117,-0.458559575
2021-04-18T20:14:30.0,2021-04-18T20:19:30.0,2021-04-18T20:19:30.0,2021-04-18T20:24:30.0,410.8915467,418.4880232,-0.461303247
2021-04-18T20:24:30.0,2021-04-18T20:29:30.0,2021-04-18T20:29:30.0,2021-04-18T20:34:30.0,410.8972948,418.5084667,-0.462195636
2021-04-18T20:34:30.0,2021-04-18T20:39:30.0,2021-04-18T20:39:30.0,2021-04-18T20:44:30.0,410.8786248,418.5539357,-0.466090535
2021-04-18T20:44:30.0,2021-04-18T20:49:30.0,2021-04-18T20:49:30.0,2021-04-18T20:54:30.0,410.8935302,418.5130818,-0.462704502
2021-04-18T20:54:30.0,2021-04-18T20:59:30.0,2021-04-18T20:59:30.0,2021-04-18T21:04:30.0,410.8432668,418.418235,-0.459997132
2021-04-18T21:04:30.0,2021-04-18T21:09:30.0,2021-04-18T21:09:30.0,2021-04-18T21:14:30.0,410.7583629,418.4250268,-0.465565444
2021-04-18T21:14:30.0,2021-04-18T21:19:30.0,2021-04-18T21:19:30.0,2021-04-18T21:24:30.0,410.83505,418.4143133,-0.460257959
2021-04-18T21:24:30.0,2021-04-18T21:29:30.0,2021-04-18T21:29:30.0,2021-04-18T21:34:30.0,410.8629301,418.3043032,-0.451884444
2021-04-18T21:34:30.0,2021-04-18T21:39:30.0,2021-04-18T21:39:30.0,2021-04-18T21:44:30.0,410.8402011,418.2360898,-0.449122365
2021-04-18T21:44:30.0,2021-04-18T21:49:30.0,2021-04-18T21:49:30.0,2021-04-18T21:54:30.0,410.7993984,418.1698901,-0.447580101
2021-04-18T21:54:30.0,2021-04-18T21:59:30.0,2021-04-18T21:59:30.0,2021-04-18T22:04:30.0,410.7938429,418.1736743,-0.448147262
2021-04-18T22:04:30.0,2021-04-18T22:09:30.0,2021-04-18T22:09:30.0,2021-04-18T22:14:30.0,410.7226137,417.9355199,-0.438010575
2021-04-18T22:14:30.0,2021-04-18T22:19:30.0,2021-04-18T22:19:30.0,2021-04-18T22:24:30.0,410.5517415,417.8175478,-0.44122299
2021-04-18T22:24:30.0,2021-04-18T22:29:30.0,2021-04-18T22:29:30.0,2021-04-18T22:34:30.0,410.625628,418.0755829,-0.452405582
2021-04-18T22:34:30.0,2021-04-18T22:39:30.0,2021-04-18T22:39:30.0,2021-04-18T22:44:30.0,410.9805416,418.5761585,-0.461251043
2021-04-18T22:44:30.0,2021-04-18T22:49:30.0,2021-04-18T22:49:30.0,2021-04-18T22:54:30.0,411.7526475,419.1142486,-0.447040212
2021-04-18T22:54:30.0,2021-04-18T22:59:30.0,2021-04-18T22:59:30.0,2021-04-18T23:04:30.0,412.4273451,419.7245505,-0.443129728
2021-04-18T23:04:30.0,2021-04-18T23:09:30.0,2021-04-18T23:09:30.0,2021-04-18T23:14:30.0,413.1457982,420.3164337,-0.435443642
2021-04-18T23:14:30.0,2021-04-18T23:19:30.0,2021-04-18T23:19:30.0,2021-04-18T23:24:30.0,413.7634018,420.676554,-0.419807731
2021-04-18T23:24:30.0,2021-04-18T23:29:30.0,2021-04-18T23:29:30.0,2021-04-18T23:34:30.0,414.2984208,421.1647007,-0.416961367
2021-04-18T23:34:30.0,2021-04-18T23:39:30.0,2021-04-18T23:39:30.0,2021-04-18T23:44:30.0,414.7280757,421.2431141,-0.39563189
2021-04-18T23:44:30.0,2021-04-18T23:49:30.0,2021-04-18T23:49:30.0,2021-04-18T23:54:30.0,414.5857344,420.9279678,-0.385138146
2021-04-18T23:54:30.0,2021-04-18T23:59:30.0,2021-04-18T23:59:30.0,2021-04-19T00:04:30.0,414.1354811,420.355806,-0.377735137
2021-04-19T00:04:30.0,2021-04-19T00:09:30.0,2021-04-19T00:09:30.0,2021-04-19T00:14:30.0,413.4797477,419.5778584,-0.370313564
2021-04-19T00:14:30.0,2021-04-19T00:19:30.0,2021-04-19T00:19:30.0,2021-04-19T00:24:30.0,412.7399167,418.8981657,-0.373965512
2021-04-19T00:24:30.0,2021-04-19T00:29:30.0,2021-04-19T00:29:30.0,2021-04-19T00:34:30.0,412.0973895,418.1889748,-0.369917297
2021-04-19T00:34:30.0,2021-04-19T00:39:30.0,2021-04-19T00:39:30.0,2021-04-19T00:44:30.0,411.556507,417.5997798,-0.366983475
2021-04-19T00:44:30.0,2021-04-19T00:49:30.0,2021-04-19T00:49:30.0,2021-04-19T00:54:30.0,411.075121,417.0985786,-0.36578018
2021-04-19T00:54:30.0,2021-04-19T00:59:30.0,2021-04-19T00:59:30.0,2021-04-19T01:04:30.0,410.6688351,416.5476245,-0.356995066
2021-04-19T01:04:30.0,2021-04-19T01:09:30.0,2021-04-19T01:09:30.0,2021-04-19T01:14:30.0,410.3428127,416.085868,-0.348752482
2021-04-19T01:14:30.0,2021-04-19T01:19:30.0,2021-04-19T01:19:30.0,2021-04-19T01:24:30.0,410.124715,415.7229521,-0.339958259
2021-04-19T01:24:30.0,2021-04-19T01:29:30.0,2021-04-19T01:29:30.0,2021-04-19T01:34:30.0,409.9092466,415.4274645,-0.335099018
2021-04-19T01:34:30.0,2021-04-19T01:39:30.0,2021-04-19T01:39:30.0,2021-04-19T01:44:30.0,409.8198128,415.2284879,-0.32844693
2021-04-19T01:44:30.0,2021-04-19T01:49:30.0,2021-04-19T01:49:30.0,2021-04-19T01:54:30.0,409.7428299,415.0213792,-0.320544916
2021-04-19T01:54:30.0,2021-04-19T01:59:30.0,2021-04-19T01:59:30.0,2021-04-19T02:04:30.0,409.6124596,414.7565779,-0.312381462
2021-04-19T02:04:30.0,2021-04-19T02:09:30.0,2021-04-19T02:09:30.0,2021-04-19T02:14:30.0,409.5022972,414.5471203,-0.306351672
2021-04-19T02:14:30.0,2021-04-19T02:19:30.0,2021-04-19T02:19:30.0,2021-04-19T02:24:30.0,409.5001817,414.5117444,-0.3043319
2021-04-19T02:24:30.0,2021-04-19T02:29:30.0,2021-04-19T02:29:30.0,2021-04-19T02:34:30.0,409.517163,414.3547278,-0.293765714
2021-04-19T02:34:30.0,2021-04-19T02:39:30.0,2021-04-19T02:39:30.0,2021-04-19T02:44:30.0,409.5191669,414.2101878,-0.284866697
2021-04-19T02:44:30.0,2021-04-19T02:49:30.0,2021-04-19T02:49:30.0,2021-04-19T02:54:30.0,409.5091171,414.2050789,-0.285166739
2021-04-19T02:54:30.0,2021-04-19T02:59:30.0,2021-04-19T02:59:30.0,2021-04-19T03:04:30.0,409.516742,414.2092266,-0.284955579
2021-04-19T03:04:30.0,2021-04-19T03:09:30.0,2021-04-19T03:09:30.0,2021-04-19T03:14:30.0,409.5829196,414.1339366,-0.276364825
2021-04-19T03:14:30.0,2021-04-19T03:19:30.0,2021-04-19T03:19:30.0,2021-04-19T03:24:30.0,409.5997883,414.1419663,-0.275828074
2021-04-19T03:24:30.0,2021-04-19T03:29:30.0,2021-04-19T03:29:30.0,2021-04-19T03:34:30.0,409.6414132,414.0855284,-0.269873114
2021-04-19T03:34:30.0,2021-04-19T03:39:30.0,2021-04-19T03:39:30.0,2021-04-19T03:44:30.0,409.5746934,414.0109305,-0.269394711
2021-04-19T03:44:30.0,2021-04-19T03:49:30.0,2021-04-19T03:49:30.0,2021-04-19T03:54:30.0,409.5653623,413.889391,-0.262580751
2021-04-19T03:54:30.0,2021-04-19T03:59:30.0,2021-04-19T03:59:30.0,2021-04-19T04:04:30.0,409.4706097,413.8807666,-0.267810964
2021-04-19T04:04:30.0,2021-04-19T04:09:30.0,2021-04-19T04:09:30.0,2021-04-19T04:14:30.0,409.3929428,413.8127259,-0.268395524
2021-04-19T04:14:30.0,2021-04-19T04:19:30.0,2021-04-19T04:19:30.0,2021-04-19T04:24:30.0,409.4659757,413.8119673,-0.263914461
2021-04-19T04:24:30.0,2021-04-19T04:29:30.0,2021-04-19T04:29:30.0,2021-04-19T04:34:30.0,409.4791822,413.6808562,-0.255150644
2021-04-19T04:34:30.0,2021-04-19T04:39:30.0,2021-04-19T04:39:30.0,2021-04-19T04:44:30.0,409.3355959,413.6160447,-0.259934313
2021-04-19T04:44:30.0,2021-04-19T04:49:30.0,2021-04-19T04:49:30.0,2021-04-19T04:54:30.0,409.3590695,413.6168376,-0.258557011
2021-04-19T04:54:30.0,2021-04-19T04:59:30.0,2021-04-19T04:59:30.0,2021-04-19T05:04:30.0,409.3759794,413.6047092,-0.256793626
2021-04-19T05:04:30.0,2021-04-19T05:09:30.0,2021-04-19T05:09:30.0,2021-04-19T05:14:30.0,409.3867053,413.5800365,-0.25464402
2021-04-19T05:14:30.0,2021-04-19T05:19:30.0,2021-04-19T05:19:30.0,2021-04-19T05:24:30.0,409.364472,413.5268385,-0.252763657
2021-04-19T05:24:30.0,2021-04-19T05:29:30.0,2021-04-19T05:29:30.0,2021-04-19T05:34:30.0,409.3700592,413.4997404,-0.25077881
2021-04-19T05:34:30.0,2021-04-19T05:39:30.0,2021-04-19T05:39:30.0,2021-04-19T05:44:30.0,409.3292689,413.5312463,-0.255169065
2021-04-19T05:44:30.0,2021-04-19T05:49:30.0,2021-04-19T05:49:30.0,2021-04-19T05:54:30.0,409.3966602,413.6520976,-0.258415475
2021-04-19T05:54:30.0,2021-04-19T05:59:30.0,2021-04-19T05:59:30.0,2021-04-19T06:04:30.0,409.4317751,413.7610651,-0.26290025
2021-04-19T06:04:30.0,2021-04-19T06:09:30.0,2021-04-19T06:09:30.0,2021-04-19T06:14:30.0,409.3994835,413.3613024,-0.240585212
2021-04-19T06:14:30.0,2021-04-19T06:19:30.0,2021-04-19T06:19:30.0,2021-04-19T06:24:30.0,409.6677351,412.5548792,-0.175324566
2021-04-19T06:24:30.0,2021-04-19T06:29:30.0,2021-04-19T06:29:30.0,2021-04-19T06:34:30.0,410.2754803,411.1717,-0.054423794
2021-04-19T06:34:30.0,2021-04-19T06:39:30.0,2021-04-19T06:39:30.0,2021-04-19T06:44:30.0,410.675804,409.0570765,0.098298763
2021-04-19T06:44:30.0,2021-04-19T06:49:30.0,2021-04-19T06:49:30.0,2021-04-19T06:54:30.0,410.9511559,406.5883142,0.264937703
2021-04-19T06:54:30.0,2021-04-19T06:59:30.0,2021-04-19T06:59:30.0,2021-04-19T07:04:30.0,411.0472309,403.8885303,0.434718891
2021-04-20T16:48:30.0,2021-04-20T16:53:30.0,2021-04-20T16:53:30.0,2021-04-20T16:58:30.0,410.4161185,395.2410705,0.921519191
2021-04-20T16:58:30.0,2021-04-20T17:03:30.0,2021-04-20T17:03:30.0,2021-04-20T17:08:30.0,410.843007,392.6742066,1.103317652
2021-04-20T17:08:30.0,2021-04-20T17:13:30.0,2021-04-20T17:13:30.0,2021-04-20T17:18:30.0,411.185061,390.8784347,1.233139159
2021-04-20T17:18:30.0,2021-04-20T17:23:30.0,2021-04-20T17:23:30.0,2021-04-20T17:28:30.0,411.0896062,389.6534195,1.301732783
2021-04-20T17:28:30.0,2021-04-20T17:33:30.0,2021-04-20T17:33:30.0,2021-04-20T17:38:30.0,410.9795875,389.0044286,1.334462387
2021-04-20T17:38:30.0,2021-04-20T17:43:30.0,2021-04-20T17:43:30.0,2021-04-20T17:48:30.0,411.014115,388.7723872,1.350650034
2021-04-20T17:48:30.0,2021-04-20T17:53:30.0,2021-04-20T17:53:30.0,2021-04-20T17:58:30.0,411.1526589,388.9114939,1.35061585
2021-04-20T17:58:30.0,2021-04-20T18:03:30.0,2021-04-20T18:03:30.0,2021-04-20T18:08:30.0,411.1576622,389.2920379,1.327810793
2021-04-20T18:08:30.0,2021-04-20T18:13:30.0,2021-04-20T18:13:30.0,2021-04-20T18:18:30.0,411.2046755,389.9543786,1.290444446
2021-04-20T18:18:30.0,2021-04-20T18:23:30.0,2021-04-20T18:23:30.0,2021-04-20T18:28:30.0,410.8622169,391.2744901,1.189483299
2021-04-20T18:28:30.0,2021-04-20T18:33:30.0,2021-04-20T18:33:30.0,2021-04-20T18:38:30.0,410.6233284,393.4509016,1.042811916
2021-04-20T18:38:30.0,2021-04-20T18:43:30.0,2021-04-20T18:43:30.0,2021-04-20T18:48:30.0,410.5945982,396.6080012,0.84934938
2021-04-20T18:48:30.0,2021-04-20T18:53:30.0,2021-04-20T18:53:30.0,2021-04-20T18:58:30.0,410.6646474,400.5210772,0.615977929
2021-04-20T18:58:30.0,2021-04-20T19:03:30.0,2021-04-20T19:03:30.0,2021-04-20T19:08:30.0,410.6395005,404.8653497,0.350640794
2021-04-20T19:08:30.0,2021-04-20T19:13:30.0,2021-04-20T19:13:30.0,2021-04-20T19:18:30.0,410.6182552,408.7503097,0.113432767
2021-04-20T19:18:30.0,2021-04-20T19:23:30.0,2021-04-20T19:23:30.0,2021-04-20T19:28:30.0,410.7016691,411.1116915,-0.024899001
2021-04-20T19:28:30.0,2021-04-20T19:33:30.0,2021-04-20T19:33:30.0,2021-04-20T19:38:30.0,410.7678716,412.7015049,-0.117421717
2021-04-20T19:38:30.0,2021-04-20T19:43:30.0,2021-04-20T19:43:30.0,2021-04-20T19:48:30.0,410.7346726,413.8170282,-0.187178969
2021-04-20T19:48:30.0,2021-04-20T19:53:30.0,2021-04-20T19:53:30.0,2021-04-20T19:58:30.0,410.6931756,414.5191953,-0.232338676
2021-04-20T19:58:30.0,2021-04-20T20:03:30.0,2021-04-20T20:03:30.0,2021-04-20T20:08:30.0,410.6655814,415.1081573,-0.269779636
2021-04-20T20:08:30.0,2021-04-20T20:13:30.0,2021-04-20T20:13:30.0,2021-04-20T20:18:30.0,410.6782435,415.4779806,-0.291468593
2021-04-20T20:18:30.0,2021-04-20T20:23:30.0,2021-04-20T20:23:30.0,2021-04-20T20:28:30.0,410.7814304,415.7540656,-0.301967995
2021-04-20T20:28:30.0,2021-04-20T20:33:30.0,2021-04-20T20:33:30.0,2021-04-20T20:38:30.0,410.7829075,416.0303051,-0.318653199
2021-04-20T20:38:30.0,2021-04-20T20:43:30.0,2021-04-20T20:43:30.0,2021-04-20T20:48:30.0,410.8464204,416.1937183,-0.324719738
2021-04-20T20:48:30.0,2021-04-20T20:53:30.0,2021-04-20T20:53:30.0,2021-04-20T20:58:30.0,410.8028388,416.2505382,-0.330816718
2021-04-20T20:58:30.0,2021-04-20T21:03:30.0,2021-04-20T21:03:30.0,2021-04-20T21:08:30.0,410.7357179,416.2910121,-0.337350513
2021-04-20T21:08:30.0,2021-04-20T21:13:30.0,2021-04-20T21:13:30.0,2021-04-20T21:18:30.0,410.7045935,416.3000374,-0.339788643
2021-04-20T21:18:30.0,2021-04-20T21:23:30.0,2021-04-20T21:23:30.0,2021-04-20T21:28:30.0,410.67497,416.4047707,-0.347947588
2021-04-20T21:28:30.0,2021-04-20T21:33:30.0,2021-04-20T21:33:30.0,2021-04-20T21:38:30.0,410.777107,416.3291936,-0.337155731
2021-04-20T21:38:30.0,2021-04-20T21:43:30.0,2021-04-20T21:43:30.0,2021-04-20T21:48:30.0,410.6846121,416.2370059,-0.337174387
2021-04-20T21:48:30.0,2021-04-20T21:53:30.0,2021-04-20T21:53:30.0,2021-04-20T21:58:30.0,410.6808953,416.234911,-0.33727287
2021-04-20T21:58:30.0,2021-04-20T22:03:30.0,2021-04-20T22:03:30.0,2021-04-20T22:08:30.0,410.6850797,416.0404488,-0.32520987
2021-04-20T22:08:30.0,2021-04-20T22:13:30.0,2021-04-20T22:13:30.0,2021-04-20T22:18:30.0,410.5049436,415.9888704,-0.333016662
2021-04-20T22:18:30.0,2021-04-20T22:23:30.0,2021-04-20T22:23:30.0,2021-04-20T22:28:30.0,410.4453517,415.849541,-0.328174523
2021-04-20T22:28:30.0,2021-04-20T22:33:30.0,2021-04-20T22:33:30.0,2021-04-20T22:38:30.0,410.5375425,415.9988649,-0.331643984
2021-04-20T22:38:30.0,2021-04-20T22:43:30.0,2021-04-20T22:43:30.0,2021-04-20T22:48:30.0,410.9326089,416.5039417,-0.338324475
2021-04-20T22:48:30.0,2021-04-20T22:53:30.0,2021-04-20T22:53:30.0,2021-04-20T22:58:30.0,411.6819268,417.0587516,-0.326512787
2021-04-20T22:58:30.0,2021-04-20T23:03:30.0,2021-04-20T23:03:30.0,2021-04-20T23:08:30.0,412.4250318,417.6224444,-0.315617816
2021-04-20T23:08:30.0,2021-04-20T23:13:30.0,2021-04-20T23:13:30.0,2021-04-20T23:18:30.0,413.100593,418.1353088,-0.305737891
2021-04-20T23:18:30.0,2021-04-20T23:23:30.0,2021-04-20T23:23:30.0,2021-04-20T23:28:30.0,413.6947147,418.5128563,-0.292586227
2021-04-20T23:28:30.0,2021-04-20T23:33:30.0,2021-04-20T23:33:30.0,2021-04-20T23:38:30.0,414.1314893,418.851719,-0.28664043
2021-04-20T23:38:30.0,2021-04-20T23:43:30.0,2021-04-20T23:43:30.0,2021-04-20T23:48:30.0,414.4420688,418.996478,-0.276570821
2021-04-20T23:48:30.0,2021-04-20T23:53:30.0,2021-04-20T23:53:30.0,2021-04-20T23:58:30.0,414.5575924,419.1075066,-0.276297859
2021-04-20T23:58:30.0,2021-04-21T00:03:30.0,2021-04-21T00:03:30.0,2021-04-21T00:08:30.0,414.7374166,419.1862176,-0.270157666
2021-04-21T00:08:30.0,2021-04-21T00:13:30.0,2021-04-21T00:13:30.0,2021-04-21T00:18:30.0,414.8376721,419.0899167,-0.258221589
2021-04-21T00:18:30.0,2021-04-21T00:23:30.0,2021-04-21T00:23:30.0,2021-04-21T00:28:30.0,414.5468565,418.5978115,-0.245998088
2021-04-21T00:28:30.0,2021-04-21T00:33:30.0,2021-04-21T00:33:30.0,2021-04-21T00:38:30.0,413.9548536,418.0424956,-0.24822594
2021-04-21T00:38:30.0,2021-04-21T00:43:30.0,2021-04-21T00:43:30.0,2021-04-21T00:48:30.0,413.3624545,417.4303291,-0.247025544
2021-04-21T00:48:30.0,2021-04-21T00:53:30.0,2021-04-21T00:53:30.0,2021-04-21T00:58:30.0,412.7798857,416.8642297,-0.248025671
2021-04-21T00:58:30.0,2021-04-21T01:03:30.0,2021-04-21T01:03:30.0,2021-04-21T01:08:30.0,412.2728716,416.3356511,-0.246716139
2021-04-21T01:08:30.0,2021-04-21T01:13:30.0,2021-04-21T01:13:30.0,2021-04-21T01:18:30.0,411.8052233,415.7847859,-0.241662717
2021-04-21T01:18:30.0,2021-04-21T01:23:30.0,2021-04-21T01:23:30.0,2021-04-21T01:28:30.0,411.3718381,415.3037745,-0.238770568
2021-04-21T01:28:30.0,2021-04-21T01:33:30.0,2021-04-21T01:33:30.0,2021-04-21T01:38:30.0,410.9879649,414.9082455,-0.238062759
2021-04-21T01:38:30.0,2021-04-21T01:43:30.0,2021-04-21T01:43:30.0,2021-04-21T01:48:30.0,410.7468573,414.5473336,-0.230787533
2021-04-21T01:48:30.0,2021-04-21T01:53:30.0,2021-04-21T01:53:30.0,2021-04-21T01:58:30.0,410.5188437,414.1962488,-0.223313912
2021-04-21T01:58:30.0,2021-04-21T02:03:30.0,2021-04-21T02:03:30.0,2021-04-21T02:08:30.0,410.2617868,413.8740648,-0.219359006
2021-04-21T02:08:30.0,2021-04-21T02:13:30.0,2021-04-21T02:13:30.0,2021-04-21T02:18:30.0,410.0626715,413.6438031,-0.21746762
2021-04-21T02:18:30.0,2021-04-21T02:23:30.0,2021-04-21T02:23:30.0,2021-04-21T02:28:30.0,409.8850063,413.4469173,-0.216300425
2021-04-21T02:28:30.0,2021-04-21T02:33:30.0,2021-04-21T02:33:30.0,2021-04-21T02:38:30.0,409.8343868,413.2634944,-0.208235813
2021-04-21T02:38:30.0,2021-04-21T02:43:30.0,2021-04-21T02:43:30.0,2021-04-21T02:48:30.0,409.6976981,413.081654,-0.205493935
2021-04-21T02:48:30.0,2021-04-21T02:53:30.0,2021-04-21T02:53:30.0,2021-04-21T02:58:30.0,409.6624461,413.0012888,-0.202754395
2021-04-21T02:58:30.0,2021-04-21T03:03:30.0,2021-04-21T03:03:30.0,2021-04-21T03:08:30.0,409.6078417,412.8719567,-0.198216484
2021-04-21T03:08:30.0,2021-04-21T03:13:30.0,2021-04-21T03:13:30.0,2021-04-21T03:18:30.0,409.6131486,412.7688964,-0.19163578
2021-04-21T03:18:30.0,2021-04-21T03:23:30.0,2021-04-21T03:23:30.0,2021-04-21T03:28:30.0,409.5983156,412.6764983,-0.186925569
2021-04-21T03:28:30.0,2021-04-21T03:33:30.0,2021-04-21T03:33:30.0,2021-04-21T03:38:30.0,409.5299708,412.5666063,-0.18440257
2021-04-21T03:38:30.0,2021-04-21T03:43:30.0,2021-04-21T03:43:30.0,2021-04-21T03:48:30.0,409.5379057,412.5033882,-0.180081743
2021-04-21T03:48:30.0,2021-04-21T03:53:30.0,2021-04-21T03:53:30.0,2021-04-21T03:58:30.0,409.4804618,412.8929841,-0.207228653
2021-04-21T03:58:30.0,2021-04-21T04:03:30.0,2021-04-21T04:03:30.0,2021-04-21T04:08:30.0,409.5161402,412.7612885,-0.19706471
2021-04-21T04:08:30.0,2021-04-21T04:13:30.0,2021-04-21T04:13:30.0,2021-04-21T04:18:30.0,409.5397105,412.5200511,-0.180984007
