Date;Conditions;X;Y;Z - 21 cm;Z - 51 cm;Z - 81 cm;Z - 111cm;Z - 105.4cm
03/05/2021;BlackFelt_soil;10;28,8;344;293;225;177;193
03/05/2021;BlackFelt_soil;10;30,4;371;290;230;182;189
03/05/2021;BlackFelt_soil;10;32;383;296;230;178;190
03/05/2021;BlackFelt_soil;10;33,6;388;303;226;178;193
03/05/2021;BlackFelt_soil;10;35,2;414;299;233;182;189
03/05/2021;BlackFelt_soil;10;36,8;421;309;232;179;193
03/05/2021;BlackFelt_soil;10;38,4;427;314;231;181;194
03/05/2021;BlackFelt_soil;10;40;453;311;239;184;192
03/05/2021;BlackFelt_soil;10;41,6;452;321;235;181;197
03/05/2021;BlackFelt_soil;10;43,2;461;327;240;186;198
03/05/2021;BlackFelt_soil;10;44,8;470;320;241;184;194
03/05/2021;BlackFelt_soil;10;46,4;463;334;238;183;201
03/05/2021;BlackFelt_soil;10;48;470;335;245;189;199
03/05/2021;BlackFelt_soil;10;49,6;476;330;243;184;197
03/05/2021;BlackFelt_soil;10;51,2;461;339;240;183;201
03/05/2021;BlackFelt_soil;10;52,8;463;338;245;188;197
03/05/2021;BlackFelt_soil;10;54,4;471;336;245;185;198
03/05/2021;BlackFelt_soil;10;56;450;337;236;180;197
03/05/2021;BlackFelt_soil;10;57,6;463;341;247;189;197
03/05/2021;BlackFelt_soil;10;59,2;467;339;245;185;200
03/05/2021;BlackFelt_soil;10;60,8;450;338;238;182;197
03/05/2021;BlackFelt_soil;10;62,4;456;336;244;185;194
03/05/2021;BlackFelt_soil;10;64;461;337;241;183;200
03/05/2021;BlackFelt_soil;10;65,6;456;345;243;187;199
03/05/2021;BlackFelt_soil;10;67,2;462;338;247;186;197
03/05/2021;BlackFelt_soil;10;68,8;456;336;240;182;200
03/05/2021;BlackFelt_soil;10;70,4;456;349;250;192;201
03/05/2021;BlackFelt_soil;10;72;454;335;246;186;198
03/05/2021;BlackFelt_soil;10;73,6;439;333;238;182;199
03/05/2021;BlackFelt_soil;10;75,2;439;339;248;190;199
03/05/2021;BlackFelt_soil;10;76,8;436;330;242;183;198
03/05/2021;BlackFelt_soil;10;78,4;423;336;242;186;201
03/05/2021;BlackFelt_soil;10;80;407;329;244;185;195
03/05/2021;BlackFelt_soil;10;81,6;400;322;239;182;199
03/05/2021;BlackFelt_soil;10;83,2;378;323;235;182;195
03/05/2021;BlackFelt_soil;10;84,8;361;313;236;180;190
03/05/2021;BlackFelt_soil;10;86,4;351;306;229;176;193
03/05/2021;BlackFelt_soil;10;88;327;304;227;177;187
03/05/2021;BlackFelt_soil;10;89,6;315;297;228;175;185
03/05/2021;BlackFelt_soil;10;91,2;301;292;222;172;189
03/05/2021;BlackFelt_soil;10;92,8;289;300;229;179;187
03/05/2021;BlackFelt_soil;10;94,4;275;293;226;174;186
03/05/2021;BlackFelt_soil;10;96;260;284;219;170;188
03/05/2021;BlackFelt_soil;10;97,6;243;286;223;173;182
03/05/2021;BlackFelt_soil;10;99,2;235;279;220;168;182
03/05/2021;BlackFelt_soil;10;100,8;222;273;215;166;179
03/05/2021;BlackFelt_soil;10;102,4;214;277;221;168;174
03/05/2021;BlackFelt_soil;20;1,6;112;231;204;165;174
03/05/2021;BlackFelt_soil;20;3,2;143;228;200;167;174
03/05/2021;BlackFelt_soil;20;4,8;155;238;209;167;179
03/05/2021;BlackFelt_soil;20;6,4;175;241;210;168;176
03/05/2021;BlackFelt_soil;20;8;199;238;207;172;178
03/05/2021;BlackFelt_soil;20;9,6;210;248;213;168;181
03/05/2021;BlackFelt_soil;20;11,2;232;248;210;167;179
03/05/2021;BlackFelt_soil;20;12,8;252;253;212;173;185
03/05/2021;BlackFelt_soil;20;14,4;267;268;221;174;187
03/05/2021;BlackFelt_soil;20;16;287;260;213;172;181
03/05/2021;BlackFelt_soil;20;17,6;306;271;219;178;189
03/05/2021;BlackFelt_soil;20;19,2;317;278;222;175;186
03/05/2021;BlackFelt_soil;20;20,8;351;279;222;180;188
03/05/2021;BlackFelt_soil;20;22,4;364;289;229;182;195
03/05/2021;BlackFelt_soil;20;24;380;297;232;180;192
03/05/2021;BlackFelt_soil;20;25,6;420;300;233;187;197
03/05/2021;BlackFelt_soil;20;27,2;436;317;244;188;202
03/05/2021;BlackFelt_soil;20;28,8;453;314;237;185;196
03/05/2021;BlackFelt_soil;20;30,4;483;313;237;190;200
03/05/2021;BlackFelt_soil;20;32;489;326;243;186;199
03/05/2021;BlackFelt_soil;20;33,6;512;324;238;187;197
03/05/2021;BlackFelt_soil;20;35,2;538;325;241;190;202
03/05/2021;BlackFelt_soil;20;36,8;544;339;246;187;200
03/05/2021;BlackFelt_soil;20;38,4;566;333;241;189;199
03/05/2021;BlackFelt_soil;20;40;585;339;248;191;206
03/05/2021;BlackFelt_soil;20;41,6;582;350;249;189;202
03/05/2021;BlackFelt_soil;20;43,2;612;350;249;195;206
03/05/2021;BlackFelt_soil;20;44,8;607;351;253;191;206
03/05/2021;BlackFelt_soil;20;46,4;601;362;252;191;204
03/05/2021;BlackFelt_soil;20;48;627;362;254;198;210
03/05/2021;BlackFelt_soil;20;49,6;612;363;258;192;207
03/05/2021;BlackFelt_soil;20;51,2;603;367;253;191;204
03/05/2021;BlackFelt_soil;20;52,8;619;364;253;196;208
03/05/2021;BlackFelt_soil;20;54,4;612;369;260;192;208
03/05/2021;BlackFelt_soil;20;56;588;365;249;188;200
03/05/2021;BlackFelt_soil;20;57,6;614;368;257;196;210
03/05/2021;BlackFelt_soil;20;59,2;604;372;261;192;207
03/05/2021;BlackFelt_soil;20;60,8;586;368;250;190;202
03/05/2021;BlackFelt_soil;20;62,4;605;361;255;192;207
03/05/2021;BlackFelt_soil;20;64;600;372;257;190;204
03/05/2021;BlackFelt_soil;20;65,6;600;371;254;194;206
03/05/2021;BlackFelt_soil;20;67,2;613;367;261;193;209
03/05/2021;BlackFelt_soil;20;68,8;595;372;255;189;203
03/05/2021;BlackFelt_soil;20;70,4;610;374;259;199;212
03/05/2021;BlackFelt_soil;20;72;604;365;262;193;208
03/05/2021;BlackFelt_soil;20;73,6;582;368;252;189;202
03/05/2021;BlackFelt_soil;20;75,2;588;364;258;197;212
03/05/2021;BlackFelt_soil;20;76,8;576;359;259;190;206
03/05/2021;BlackFelt_soil;20;78,4;563;367;255;194;206
03/05/2021;BlackFelt_soil;20;80;550;354;255;193;208
03/05/2021;BlackFelt_soil;20;81,6;534;354;256;189;204
03/05/2021;BlackFelt_soil;20;83,2;503;349;247;190;202
03/05/2021;BlackFelt_soil;20;84,8;484;337;250;187;203
03/05/2021;BlackFelt_soil;20;86,4;461;334;245;183;197
03/05/2021;BlackFelt_soil;20;88;429;330;238;185;196
03/05/2021;BlackFelt_soil;20;89,6;415;320;243;182;196
03/05/2021;BlackFelt_soil;20;91,2;394;319;238;180;192
03/05/2021;BlackFelt_soil;20;92,8;376;323;240;187;199
03/05/2021;BlackFelt_soil;20;94,4;358;314;243;183;196
03/05/2021;BlackFelt_soil;20;96;335;312;235;180;191
03/05/2021;BlackFelt_soil;20;97,6;315;307;234;184;195
03/05/2021;BlackFelt_soil;20;99,2;307;300;237;179;192
03/05/2021;BlackFelt_soil;20;100,8;284;298;229;179;188
03/05/2021;BlackFelt_soil;20;102,4;273;295;233;180;194
03/05/2021;BlackFelt_soil;30;1,6;120;239;214;170;181
03/05/2021;BlackFelt_soil;30;3,2;153;242;208;172;180
03/05/2021;BlackFelt_soil;30;4,8;171;243;213;171;180
03/05/2021;BlackFelt_soil;30;6,4;199;253;221;173;186
03/05/2021;BlackFelt_soil;30;8;219;252;215;177;182
03/05/2021;BlackFelt_soil;30;9,6;234;252;219;173;183
03/05/2021;BlackFelt_soil;30;11,2;263;263;220;172;188
03/05/2021;BlackFelt_soil;30;12,8;279;265;219;178;187
03/05/2021;BlackFelt_soil;30;14,4;300;273;229;177;192
03/05/2021;BlackFelt_soil;30;16;322;277;223;177;190
03/05/2021;BlackFelt_soil;30;17,6;339;281;225;183;189
03/05/2021;BlackFelt_soil;30;19,2;357;288;232;180;194
03/05/2021;BlackFelt_soil;30;20,8;391;299;232;185;196
03/05/2021;BlackFelt_soil;30;22,4;403;299;235;186;195
03/05/2021;BlackFelt_soil;30;24;434;310;243;185;201
03/05/2021;BlackFelt_soil;30;25,6;468;320;242;193;202
03/05/2021;BlackFelt_soil;30;27,2;490;322;250;193;204
03/05/2021;BlackFelt_soil;30;28,8;518;331;248;190;206
03/05/2021;BlackFelt_soil;30;30,4;540;332;245;195;202
03/05/2021;BlackFelt_soil;30;32;553;331;252;191;203
03/05/2021;BlackFelt_soil;30;33,6;587;345;250;192;206
03/05/2021;BlackFelt_soil;30;35,2;601;344;247;194;202
03/05/2021;BlackFelt_soil;30;36,8;610;346;256;192;207
03/05/2021;BlackFelt_soil;30;38,4;650;360;252;195;207
03/05/2021;BlackFelt_soil;30;40;657;358;254;196;205
03/05/2021;BlackFelt_soil;30;41,6;662;362;261;194;211
03/05/2021;BlackFelt_soil;30;43,2;702;379;260;201;211
03/05/2021;BlackFelt_soil;30;44,8;683;370;259;196;207
03/05/2021;BlackFelt_soil;30;46,4;690;377;265;197;215
03/05/2021;BlackFelt_soil;30;48;720;391;263;204;212
03/05/2021;BlackFelt_soil;30;49,6;695;380;266;197;210
03/05/2021;BlackFelt_soil;30;51,2;698;385;266;197;214
03/05/2021;BlackFelt_soil;30;52,8;719;393;263;202;211
03/05/2021;BlackFelt_soil;30;54,4;701;387;269;198;212
03/05/2021;BlackFelt_soil;30;56;689;383;261;194;210
03/05/2021;BlackFelt_soil;30;57,6;718;399;265;202;211
03/05/2021;BlackFelt_soil;30;59,2;704;391;272;198;214
03/05/2021;BlackFelt_soil;30;60,8;697;387;262;197;210
03/05/2021;BlackFelt_soil;30;62,4;708;391;262;198;207
03/05/2021;BlackFelt_soil;30;64;705;390;270;196;214
03/05/2021;BlackFelt_soil;30;65,6;719;397;265;201;212
03/05/2021;BlackFelt_soil;30;67,2;725;395;268;199;210
03/05/2021;BlackFelt_soil;30;68,8;712;386;268;196;214
03/05/2021;BlackFelt_soil;30;70,4;740;405;270;206;215
03/05/2021;BlackFelt_soil;30;72;723;393;271;199;212
03/05/2021;BlackFelt_soil;30;73,6;701;380;265;196;212
03/05/2021;BlackFelt_soil;30;75,2;718;398;267;203;212
03/05/2021;BlackFelt_soil;30;76,8;693;384;270;196;212
03/05/2021;BlackFelt_soil;30;78,4;680;382;268;200;215
03/05/2021;BlackFelt_soil;30;80;667;385;262;199;208
03/05/2021;BlackFelt_soil;30;81,6;642;375;269;196;213
03/05/2021;BlackFelt_soil;30;83,2;611;368;259;197;208
03/05/2021;BlackFelt_soil;30;84,8;590;366;257;193;203
03/05/2021;BlackFelt_soil;30;86,4;558;354;259;189;206
03/05/2021;BlackFelt_soil;30;88;527;348;249;190;199
03/05/2021;BlackFelt_soil;30;89,6;507;350;251;187;198
03/05/2021;BlackFelt_soil;30;91,2;473;339;251;185;201
03/05/2021;BlackFelt_soil;30;92,8;459;345;250;192;199
03/05/2021;BlackFelt_soil;30;94,4;439;343;253;187;199
03/05/2021;BlackFelt_soil;30;96;406;330;249;184;200
03/05/2021;BlackFelt_soil;30;97,6;385;328;243;187;195
03/05/2021;BlackFelt_soil;30;99,2;369;328;248;182;196
03/05/2021;BlackFelt_soil;30;100,8;342;314;241;183;195
03/05/2021;BlackFelt_soil;30;102,4;332;318;241;185;194
03/05/2021;BlackFelt_soil;40;1,6;126;245;214;176;185
03/05/2021;BlackFelt_soil;40;3,2;155;243;211;170;181
03/05/2021;BlackFelt_soil;40;4,8;176;246;221;175;184
03/05/2021;BlackFelt_soil;40;6,4;204;258;221;177;187
03/05/2021;BlackFelt_soil;40;8;220;253;221;174;183
03/05/2021;BlackFelt_soil;40;9,6;240;257;224;178;187
03/05/2021;BlackFelt_soil;40;11,2;265;266;220;174;189
03/05/2021;BlackFelt_soil;40;12,8;279;266;226;176;188
03/05/2021;BlackFelt_soil;40;14,4;305;279;232;184;196
03/05/2021;BlackFelt_soil;40;16;320;280;224;178;190
03/05/2021;BlackFelt_soil;40;17,6;334;281;234;183;192
03/05/2021;BlackFelt_soil;40;19,2;356;293;232;185;197
03/05/2021;BlackFelt_soil;40;20,8;378;300;234;184;196
03/05/2021;BlackFelt_soil;40;22,4;391;301;243;189;199
03/05/2021;BlackFelt_soil;40;24;422;316;242;190;204
03/05/2021;BlackFelt_soil;40;25,6;446;322;247;190;203
03/05/2021;BlackFelt_soil;40;27,2;469;330;256;199;210
03/05/2021;BlackFelt_soil;40;28,8;500;339;249;193;207
03/05/2021;BlackFelt_soil;40;30,4;510;336;253;193;204
03/05/2021;BlackFelt_soil;40;32;532;340;255;197;210
03/05/2021;BlackFelt_soil;40;33,6;566;351;251;193;207
03/05/2021;BlackFelt_soil;40;35,2;571;349;257;195;205
03/05/2021;BlackFelt_soil;40;36,8;594;355;257;197;212
03/05/2021;BlackFelt_soil;40;38,4;625;366;255;194;208
03/05/2021;BlackFelt_soil;40;40;626;364;264;199;210
03/05/2021;BlackFelt_soil;40;41,6;648;374;261;199;215
03/05/2021;BlackFelt_soil;40;43,2;676;384;264;199;213
03/05/2021;BlackFelt_soil;40;44,8;657;375;268;201;213
03/05/2021;BlackFelt_soil;40;46,4;677;387;265;200;216
03/05/2021;BlackFelt_soil;40;48;693;394;271;201;215
03/05/2021;BlackFelt_soil;40;49,6;674;385;271;203;217
03/05/2021;BlackFelt_soil;40;51,2;690;396;266;200;216
03/05/2021;BlackFelt_soil;40;52,8;695;398;271;200;213
03/05/2021;BlackFelt_soil;40;54,4;682;392;274;204;219
03/05/2021;BlackFelt_soil;40;56;683;394;263;195;212
03/05/2021;BlackFelt_soil;40;57,6;700;402;275;202;214
03/05/2021;BlackFelt_soil;40;59,2;693;397;275;204;220
03/05/2021;BlackFelt_soil;40;60,8;695;400;265;196;211
03/05/2021;BlackFelt_soil;40;62,4;693;395;273;200;212
03/05/2021;BlackFelt_soil;40;64;694;395;271;201;217
03/05/2021;BlackFelt_soil;40;65,6;714;406;271;199;214
03/05/2021;BlackFelt_soil;40;67,2;710;399;277;204;217
03/05/2021;BlackFelt_soil;40;68,8;703;396;269;199;215
03/05/2021;BlackFelt_soil;40;70,4;733;412;278;203;217
03/05/2021;BlackFelt_soil;40;72;709;398;277;205;219
03/05/2021;BlackFelt_soil;40;73,6;696;392;267;197;213
03/05/2021;BlackFelt_soil;40;75,2;711;404;277;203;215
03/05/2021;BlackFelt_soil;40;76,8;684;389;273;202;218
03/05/2021;BlackFelt_soil;40;78,4;681;395;271;199;216
03/05/2021;BlackFelt_soil;40;80;662;391;273;200;212
03/05/2021;BlackFelt_soil;40;81,6;637;383;271;200;217
03/05/2021;BlackFelt_soil;40;83,2;615;381;264;194;209
03/05/2021;BlackFelt_soil;40;84,8;588;373;267;196;208
03/05/2021;BlackFelt_soil;40;86,4;555;362;260;192;209
03/05/2021;BlackFelt_soil;40;88;532;360;255;187;201
03/05/2021;BlackFelt_soil;40;89,6;510;355;259;191;204
03/05/2021;BlackFelt_soil;40;91,2;478;346;252;187;202
03/05/2021;BlackFelt_soil;40;92,8;467;355;258;189;201
03/05/2021;BlackFelt_soil;40;94,4;443;349;259;191;204
03/05/2021;BlackFelt_soil;40;96;412;337;251;184;199
03/05/2021;BlackFelt_soil;40;97,6;400;341;252;184;194
03/05/2021;BlackFelt_soil;40;99,2;378;334;252;184;197
03/05/2021;BlackFelt_soil;40;100,8;353;323;244;179;189
03/05/2021;BlackFelt_soil;40;102,4;346;330;252;182;189
03/05/2021;BlackFelt_soil;50;1,6;120;242;214;176;185
03/05/2021;BlackFelt_soil;50;3,2;154;241;214;170;181
03/05/2021;BlackFelt_soil;50;4,8;174;252;221;174;187
03/05/2021;BlackFelt_soil;50;6,4;194;252;221;177;187
03/05/2021;BlackFelt_soil;50;8;220;253;223;174;184
03/05/2021;BlackFelt_soil;50;9,6;235;261;224;178;189
03/05/2021;BlackFelt_soil;50;11,2;255;259;221;175;189
03/05/2021;BlackFelt_soil;50;12,8;275;270;228;176;189
03/05/2021;BlackFelt_soil;50;14,4;290;279;231;184;197
03/05/2021;BlackFelt_soil;50;16;300;273;225;178;190
03/05/2021;BlackFelt_soil;50;17,6;319;288;235;183;193
03/05/2021;BlackFelt_soil;50;19,2;326;289;231;186;197
03/05/2021;BlackFelt_soil;50;20,8;353;296;235;184;196
03/05/2021;BlackFelt_soil;50;22,4;368;309;243;189;201
03/05/2021;BlackFelt_soil;50;24;385;311;241;190;203
03/05/2021;BlackFelt_soil;50;25,6;420;320;248;190;203
03/05/2021;BlackFelt_soil;50;27,2;439;337;255;199;211
03/05/2021;BlackFelt_soil;50;28,8;452;331;248;194;206
03/05/2021;BlackFelt_soil;50;30,4;483;336;255;193;204
03/05/2021;BlackFelt_soil;50;32;491;347;254;198;210
03/05/2021;BlackFelt_soil;50;33,6;512;344;251;194;206
03/05/2021;BlackFelt_soil;50;35,2;538;351;258;195;207
03/05/2021;BlackFelt_soil;50;36,8;549;362;257;198;212
03/05/2021;BlackFelt_soil;50;38,4;567;358;256;194;207
03/05/2021;BlackFelt_soil;50;40;591;368;264;198;212
03/05/2021;BlackFelt_soil;50;41,6;593;376;261;200;214
03/05/2021;BlackFelt_soil;50;43,2;621;377;266;199;213
03/05/2021;BlackFelt_soil;50;44,8;625;383;267;201;215
03/05/2021;BlackFelt_soil;50;46,4;624;387;264;201;216
03/05/2021;BlackFelt_soil;50;48;647;389;273;201;216
03/05/2021;BlackFelt_soil;50;49,6;640;395;270;204;219
03/05/2021;BlackFelt_soil;50;51,2;631;393;266;200;216
03/05/2021;BlackFelt_soil;50;52,8;646;390;273;200;214
03/05/2021;BlackFelt_soil;50;54,4;652;401;273;205;220
03/05/2021;BlackFelt_soil;50;56;627;390;263;196;211
03/05/2021;BlackFelt_soil;50;57,6;660;397;277;202;216
03/05/2021;BlackFelt_soil;50;59,2;660;407;273;205;221
03/05/2021;BlackFelt_soil;50;60,8;637;392;266;197;211
03/05/2021;BlackFelt_soil;50;62,4;658;392;273;200;214
03/05/2021;BlackFelt_soil;50;64;660;405;270;202;217
03/05/2021;BlackFelt_soil;50;65,6;660;398;272;199;214
03/05/2021;BlackFelt_soil;50;67,2;682;398;275;204;219
03/05/2021;BlackFelt_soil;50;68,8;666;403;268;200;215
03/05/2021;BlackFelt_soil;50;70,4;685;404;279;204;218
03/05/2021;BlackFelt_soil;50;72;690;401;275;206;221
03/05/2021;BlackFelt_soil;50;73,6;661;397;266;197;213
03/05/2021;BlackFelt_soil;50;75,2;672;396;277;202;217
03/05/2021;BlackFelt_soil;50;76,8;664;394;270;202;218
03/05/2021;BlackFelt_soil;50;78,4;645;400;270;200;215
03/05/2021;BlackFelt_soil;50;80;630;385;273;200;215
03/05/2021;BlackFelt_soil;50;81,6;622;391;268;201;217
03/05/2021;BlackFelt_soil;50;83,2;584;381;264;195;209
03/05/2021;BlackFelt_soil;50;84,8;569;368;266;196;211
03/05/2021;BlackFelt_soil;50;86,4;548;372;258;193;208
03/05/2021;BlackFelt_soil;50;88;509;360;256;187;201
03/05/2021;BlackFelt_soil;50;89,6;497;353;258;192;205
03/05/2021;BlackFelt_soil;50;91,2;473;356;252;188;201
03/05/2021;BlackFelt_soil;50;92,8;451;353;259;189;198
03/05/2021;BlackFelt_soil;50;94,4;441;347;258;191;195
03/05/2021;BlackFelt_soil;50;96;415;348;250;184;186
03/05/2021;BlackFelt_soil;50;97,6;391;338;253;183;191
03/05/2021;BlackFelt_soil;50;99,2;385;329;250;184;197
03/05/2021;BlackFelt_soil;50;100,8;360;331;243;176;190
03/05/2021;BlackFelt_soil;50;102,4;346;323;249;178;194
03/05/2021;BlackFelt_soil;60;1,6;117;237;216;175;181
03/05/2021;BlackFelt_soil;60;3,2;148;235;210;172;184
03/05/2021;BlackFelt_soil;60;4,8;174;246;216;170;182
03/05/2021;BlackFelt_soil;60;6,4;190;247;222;179;185
03/05/2021;BlackFelt_soil;60;8;212;246;217;175;185
03/05/2021;BlackFelt_soil;60;9,6;232;255;221;173;183
03/05/2021;BlackFelt_soil;60;11,2;246;253;221;177;189
03/05/2021;BlackFelt_soil;60;12,8;269;262;221;175;190
03/05/2021;BlackFelt_soil;60;14,4;286;274;230;180;190
03/05/2021;BlackFelt_soil;60;16;291;267;224;180;192
03/05/2021;BlackFelt_soil;60;17,6;316;281;226;180;191
03/05/2021;BlackFelt_soil;60;19,2;326;283;233;184;192
03/05/2021;BlackFelt_soil;60;20,8;346;286;232;186;198
03/05/2021;BlackFelt_soil;60;22,4;371;300;236;184;196
03/05/2021;BlackFelt_soil;60;24;387;306;243;191;200
03/05/2021;BlackFelt_soil;60;25,6;414;313;243;191;205
03/05/2021;BlackFelt_soil;60;27,2;449;330;252;193;204
03/05/2021;BlackFelt_soil;60;28,8;454;326;249;195;206
03/05/2021;BlackFelt_soil;60;30,4;481;328;246;191;204
03/05/2021;BlackFelt_soil;60;32;502;340;253;194;203
03/05/2021;BlackFelt_soil;60;33,6;510;338;250;196;208
03/05/2021;BlackFelt_soil;60;35,2;538;342;249;191;205
03/05/2021;BlackFelt_soil;60;36,8;555;353;257;196;205
03/05/2021;BlackFelt_soil;60;38,4;564;353;253;196;210
03/05/2021;BlackFelt_soil;60;40;591;358;256;194;207
03/05/2021;BlackFelt_soil;60;41,6;602;370;262;200;210
03/05/2021;BlackFelt_soil;60;43,2;613;371;261;200;215
03/05/2021;BlackFelt_soil;60;44,8;626;373;262;196;208
03/05/2021;BlackFelt_soil;60;46,4;632;382;266;202;214
03/05/2021;BlackFelt_soil;60;48;639;381;265;200;216
03/05/2021;BlackFelt_soil;60;49,6;652;387;268;199;210
03/05/2021;BlackFelt_soil;60;51,2;646;388;267;202;216
03/05/2021;BlackFelt_soil;60;52,8;647;385;265;199;215
03/05/2021;BlackFelt_soil;60;54,4;670;395;272;200;212
03/05/2021;BlackFelt_soil;60;56;646;386;263;198;212
03/05/2021;BlackFelt_soil;60;57,6;664;389;267;199;214
03/05/2021;BlackFelt_soil;60;59,2;682;401;275;203;213
03/05/2021;BlackFelt_soil;60;60,8;658;387;264;198;214
03/05/2021;BlackFelt_soil;60;62,4;662;383;265;196;209
03/05/2021;BlackFelt_soil;60;64;689;397;272;202;213
03/05/2021;BlackFelt_soil;60;65,6;680;393;267;200;216
03/05/2021;BlackFelt_soil;60;67,2;690;390;271;199;212
03/05/2021;BlackFelt_soil;60;68,8;694;396;270;202;214
03/05/2021;BlackFelt_soil;60;70,4;700;397;272;203;219
03/05/2021;BlackFelt_soil;60;72;703;391;275;201;213
03/05/2021;BlackFelt_soil;60;73,6;688;392;266;200;214
03/05/2021;BlackFelt_soil;60;75,2;685;389;269;200;215
03/05/2021;BlackFelt_soil;60;76,8;683;385;272;200;211
03/05/2021;BlackFelt_soil;60;78,4;676;392;269;202;218
03/05/2021;BlackFelt_soil;60;80;640;377;265;196;210
03/05/2021;BlackFelt_soil;60;81,6;647;382;271;201;212
03/05/2021;BlackFelt_soil;60;83,2;610;374;261;196;211
03/05/2021;BlackFelt_soil;60;84,8;579;363;261;191;205
03/05/2021;BlackFelt_soil;60;86,4;572;363;261;195;206
03/05/2021;BlackFelt_soil;60;88;532;355;252;187;203
03/05/2021;BlackFelt_soil;60;89,6;507;345;256;187;199
03/05/2021;BlackFelt_soil;60;91,2;499;350;254;190;202
03/05/2021;BlackFelt_soil;60;92,8;475;350;253;188;202
03/05/2021;BlackFelt_soil;60;94,4;450;340;258;188;199
03/05/2021;BlackFelt_soil;60;96;437;340;252;187;201
03/05/2021;BlackFelt_soil;60;97,6;409;333;248;182;196
03/05/2021;BlackFelt_soil;60;99,2;393;326;253;183;194
03/05/2021;BlackFelt_soil;60;100,8;380;326;244;181;194
03/05/2021;BlackFelt_soil;60;102,4;356;321;246;179;190
03/05/2021;BlackFelt_soil;70;1,6;111;224;205;169;176
03/05/2021;BlackFelt_soil;70;3,2;138;226;207;171;179
03/05/2021;BlackFelt_soil;70;4,8;162;234;211;168;181
03/05/2021;BlackFelt_soil;70;6,4;178;234;212;172;178
03/05/2021;BlackFelt_soil;70;8;197;238;216;174;182
03/05/2021;BlackFelt_soil;70;9,6;220;241;214;169;182
03/05/2021;BlackFelt_soil;70;11,2;235;241;213;172;181
03/05/2021;BlackFelt_soil;70;12,8;252;253;221;174;188
03/05/2021;BlackFelt_soil;70;14,4;276;259;221;174;188
03/05/2021;BlackFelt_soil;70;16;281;255;217;177;185
03/05/2021;BlackFelt_soil;70;17,6;301;270;226;178;190
03/05/2021;BlackFelt_soil;70;19,2;320;269;222;177;186
03/05/2021;BlackFelt_soil;70;20,8;336;278;229;184;191
03/05/2021;BlackFelt_soil;70;22,4;356;289;233;181;194
03/05/2021;BlackFelt_soil;70;24;380;289;232;183;193
03/05/2021;BlackFelt_soil;70;25,6;400;303;242;189;200
03/05/2021;BlackFelt_soil;70;27,2;434;315;244;188;202
03/05/2021;BlackFelt_soil;70;28,8;449;309;240;189;197
03/05/2021;BlackFelt_soil;70;30,4;463;319;246;189;202
03/05/2021;BlackFelt_soil;70;32;493;323;243;186;198
03/05/2021;BlackFelt_soil;70;33,6;508;323;243;190;198
03/05/2021;BlackFelt_soil;70;35,2;520;334;249;188;202
03/05/2021;BlackFelt_soil;70;36,8;548;336;246;187;199
03/05/2021;BlackFelt_soil;70;38,4;559;337;249;192;201
03/05/2021;BlackFelt_soil;70;40;571;351;253;190;205
03/05/2021;BlackFelt_soil;70;41,6;597;350;250;190;202
03/05/2021;BlackFelt_soil;70;43,2;606;357;259;197;208
03/05/2021;BlackFelt_soil;70;44,8;607;364;256;190;205
03/05/2021;BlackFelt_soil;70;46,4;632;362;255;193;204
03/05/2021;BlackFelt_soil;70;48;634;368;265;197;212
03/05/2021;BlackFelt_soil;70;49,6;632;373;259;191;206
03/05/2021;BlackFelt_soil;70;51,2;648;369;257;194;205
03/05/2021;BlackFelt_soil;70;52,8;640;371;265;195;210
03/05/2021;BlackFelt_soil;70;54,4;644;382;261;192;207
03/05/2021;BlackFelt_soil;70;56;644;365;254;191;201
03/05/2021;BlackFelt_soil;70;57,6;651;377;267;195;210
03/05/2021;BlackFelt_soil;70;59,2;661;385;262;192;206
03/05/2021;BlackFelt_soil;70;60,8;658;369;258;193;203
03/05/2021;BlackFelt_soil;70;62,4;650;373;262;190;206
03/05/2021;BlackFelt_soil;70;64;674;382;259;191;203
03/05/2021;BlackFelt_soil;70;65,6;686;376;265;196;208
03/05/2021;BlackFelt_soil;70;67,2;674;380;264;191;207
03/05/2021;BlackFelt_soil;70;68,8;690;378;258;191;202
03/05/2021;BlackFelt_soil;70;70,4;707;379;272;198;213
03/05/2021;BlackFelt_soil;70;72;686;383;264;192;206
03/05/2021;BlackFelt_soil;70;73,6;692;370;257;192;202
03/05/2021;BlackFelt_soil;70;75,2;690;373;269;195;211
03/05/2021;BlackFelt_soil;70;76,8;662;376;259;189;203
03/05/2021;BlackFelt_soil;70;78,4;682;372;263;196;207
03/05/2021;BlackFelt_soil;70;80;640;362;263;190;206
03/05/2021;BlackFelt_soil;70;81,6;626;370;258;190;203
03/05/2021;BlackFelt_soil;70;83,2;617;354;258;191;204
03/05/2021;BlackFelt_soil;70;84,8;577;348;256;185;201
03/05/2021;BlackFelt_soil;70;86,4;554;351;249;185;197
03/05/2021;BlackFelt_soil;70;88;537;336;251;184;198
03/05/2021;BlackFelt_soil;70;89,6;502;334;248;180;196
03/05/2021;BlackFelt_soil;70;91,2;483;336;244;183;193
03/05/2021;BlackFelt_soil;70;92,8;479;329;254;186;201
03/05/2021;BlackFelt_soil;70;94,4;443;325;249;181;197
03/05/2021;BlackFelt_soil;70;96;422;326;245;183;194
