Date;Plant;X;Y;Z_Tip-105.4cm;Z_Tip-91.5cm
03/05/2021;P4;26;30,4;151;
03/05/2021;P4;26;32;161;
03/05/2021;P4;26;33,6;155;
03/05/2021;P4;26;35,2;147;
03/05/2021;P4;26;36,8;133;
03/05/2021;P4;26;38,4;114;
03/05/2021;P4;26;40;111;
03/05/2021;P4;26;41,6;110;
03/05/2021;P4;26;43,2;109;
03/05/2021;P4;26;44,8;110;
03/05/2021;P4;26;46,4;116;
03/05/2021;P4;26;48;124;
03/05/2021;P4;26;49,6;140;
03/05/2021;P4;26;51,2;150;
03/05/2021;P4;26;52,8;149;
03/05/2021;P4;26;54,4;142;
03/05/2021;P4;26;56;120;
03/05/2021;P4;26;57,6;117;
03/05/2021;P4;26;59,2;120;
03/05/2021;P4;26;60,8;121;
03/05/2021;P4;26;62,4;126;
03/05/2021;P4;26;64;129;
03/05/2021;P4;26;65,6;134;
03/05/2021;P4;26;67,2;143;
03/05/2021;P4;26;68,8;152;
03/05/2021;P4;26;70,4;160;
03/05/2021;P4;26;72;164;
03/05/2021;P4;26;73,6;160;
03/05/2021;P4;26;75,2;169;
03/05/2021;P4;26;76,8;177;
03/05/2021;P4;26;78,4;177;
03/05/2021;P4;26;80;178;
03/05/2021;P4;26;81,6;179;
03/05/2021;P4;26;83,2;167;
03/05/2021;P4;26;84,8;164;
03/05/2021;P4;26;86,4;167;
03/05/2021;P4;26;88;169;
03/05/2021;P4;26;89,6;177;
03/05/2021;P4;26;91,2;174;
03/05/2021;P4;26;92,8;175;
03/05/2021;P4;26;94,4;179;
03/05/2021;P4;26;96;174;
03/05/2021;P4;26;97,6;174;
03/05/2021;P4;26;99,2;177;
03/05/2021;P4;26;100,8;171;
03/05/2021;P4;26;102,4;175;
03/05/2021;P4;31;1,6;149;
03/05/2021;P4;31;3,2;145;
03/05/2021;P4;31;4,8;142;
03/05/2021;P4;31;6,4;147;
03/05/2021;P4;31;8;145;
03/05/2021;P4;31;9,6;145;
03/05/2021;P4;31;11,2;147;
03/05/2021;P4;31;12,8;145;
03/05/2021;P4;31;14,4;154;
03/05/2021;P4;31;16;153;
03/05/2021;P4;31;17,6;150;
03/05/2021;P4;31;19,2;155;
03/05/2021;P4;31;20,8;158;
03/05/2021;P4;31;22,4;151;
03/05/2021;P4;31;24;154;
03/05/2021;P4;31;25,6;154;
03/05/2021;P4;31;27,2;156;
03/05/2021;P4;31;28,8;149;
03/05/2021;P4;31;30,4;147;
03/05/2021;P4;31;32;153;
03/05/2021;P4;31;33,6;155;
03/05/2021;P4;31;35,2;147;
03/05/2021;P4;31;36,8;143;
03/05/2021;P4;31;38,4;125;
03/05/2021;P4;31;40;110;
03/05/2021;P4;31;41,6;104;
03/05/2021;P4;31;43,2;102;
03/05/2021;P4;31;44,8;102;
03/05/2021;P4;31;46,4;113;
03/05/2021;P4;31;48;120;
03/05/2021;P4;31;49,6;127;
03/05/2021;P4;31;51,2;147;
03/05/2021;P4;31;52,8;150;
03/05/2021;P4;31;54,4;152;
03/05/2021;P4;31;56;141;
03/05/2021;P4;31;57,6;130;
03/05/2021;P4;31;59,2;125;
03/05/2021;P4;31;60,8;126;
03/05/2021;P4;31;62,4;127;
03/05/2021;P4;31;64;133;
03/05/2021;P4;31;65,6;139;
03/05/2021;P4;31;67,2;145;
03/05/2021;P4;31;68,8;157;
03/05/2021;P4;31;70,4;160;
03/05/2021;P4;31;72;161;
03/05/2021;P4;31;73,6;165;
03/05/2021;P4;31;75,2;170;
03/05/2021;P4;31;76,8;176;
03/05/2021;P4;31;78,4;181;
03/05/2021;P4;31;80;177;
03/05/2021;P4;31;81,6;182;
03/05/2021;P4;31;83,2;177;
03/05/2021;P4;31;84,8;172;
03/05/2021;P4;31;86,4;170;
03/05/2021;P4;31;88;166;
03/05/2021;P4;31;89,6;171;
03/05/2021;P4;31;91,2;176;
03/05/2021;P4;31;92,8;174;
03/05/2021;P4;31;94,4;176;
03/05/2021;P4;31;96;177;
03/05/2021;P4;31;97,6;172;
03/05/2021;P4;31;99,2;175;
03/05/2021;P4;31;100,8;173;
03/05/2021;P4;31;102,4;172;
03/05/2021;P4;36;1,6;139;
03/05/2021;P4;36;3,2;142;
03/05/2021;P4;36;4,8;139;
03/05/2021;P4;36;6,4;141;
03/05/2021;P4;36;8;145;
03/05/2021;P4;36;9,6;141;
03/05/2021;P4;36;11,2;145;
03/05/2021;P4;36;12,8;149;
03/05/2021;P4;36;14,4;149;
03/05/2021;P4;36;16;150;
03/05/2021;P4;36;17,6;149;
03/05/2021;P4;36;19,2;147;
03/05/2021;P4;36;20,8;150;
03/05/2021;P4;36;22,4;142;
03/05/2021;P4;36;24;144;
03/05/2021;P4;36;25,6;151;
03/05/2021;P4;36;27,2;150;
03/05/2021;P4;36;28,8;150;
03/05/2021;P4;36;30,4;154;
03/05/2021;P4;36;32;151;
03/05/2021;P4;36;33,6;150;
03/05/2021;P4;36;35,2;140;
03/05/2021;P4;36;36,8;132;
03/05/2021;P4;36;38,4;132;
03/05/2021;P4;36;40;126;
03/05/2021;P4;36;41,6;116;
03/05/2021;P4;36;43,2;108;
03/05/2021;P4;36;44,8;105;
03/05/2021;P4;36;46,4;114;
03/05/2021;P4;36;48;127;
03/05/2021;P4;36;49,6;124;
03/05/2021;P4;36;51,2;142;
03/05/2021;P4;36;52,8;146;
03/05/2021;P4;36;54,4;149;
03/05/2021;P4;36;56;150;
03/05/2021;P4;36;57,6;149;
03/05/2021;P4;36;59,2;138;
03/05/2021;P4;36;60,8;132;
03/05/2021;P4;36;62,4;132;
03/05/2021;P4;36;64;137;
03/05/2021;P4;36;65,6;146;
03/05/2021;P4;36;67,2;152;
03/05/2021;P4;36;68,8;154;
03/05/2021;P4;36;70,4;160;
03/05/2021;P4;36;72;159;
03/05/2021;P4;36;73,6;168;
03/05/2021;P4;36;75,2;174;
03/05/2021;P4;36;76,8;173;
03/05/2021;P4;36;78,4;179;
03/05/2021;P4;36;80;176;
03/05/2021;P4;36;81,6;177;
03/05/2021;P4;36;83,2;178;
03/05/2021;P4;36;84,8;173;
03/05/2021;P4;36;86,4;173;
03/05/2021;P4;36;88;172;
03/05/2021;P4;36;89,6;168;
03/05/2021;P4;36;91,2;171;
03/05/2021;P4;36;92,8;174;
03/05/2021;P4;36;94,4;171;
03/05/2021;P4;36;96;173;
03/05/2021;P4;36;97,6;172;
03/05/2021;P4;36;99,2;169;
03/05/2021;P4;36;100,8;172;
03/05/2021;P4;36;102,4;171;
03/05/2021;P4;41;1,6;132;
03/05/2021;P4;41;3,2;136;
03/05/2021;P4;41;4,8;133;
03/05/2021;P4;41;6,4;135;
03/05/2021;P4;41;8;139;
03/05/2021;P4;41;9,6;138;
03/05/2021;P4;41;11,2;140;
03/05/2021;P4;41;12,8;140;
03/05/2021;P4;41;14,4;138;
03/05/2021;P4;41;16;139;
03/05/2021;P4;41;17,6;140;
03/05/2021;P4;41;19,2;138;
03/05/2021;P4;41;20,8;141;
03/05/2021;P4;41;22,4;136;
03/05/2021;P4;41;24;138;
03/05/2021;P4;41;25,6;143;
03/05/2021;P4;41;27,2;141;
03/05/2021;P4;41;28,8;141;
03/05/2021;P4;41;30,4;145;
03/05/2021;P4;41;32;143;
03/05/2021;P4;41;33,6;145;
03/05/2021;P4;41;35,2;139;
03/05/2021;P4;41;36,8;132;
03/05/2021;P4;41;38,4;132;
03/05/2021;P4;41;40;130;
03/05/2021;P4;41;41,6;128;
03/05/2021;P4;41;43,2;132;
03/05/2021;P4;41;44,8;131;
03/05/2021;P4;41;46,4;139;
03/05/2021;P4;41;48;146;
03/05/2021;P4;41;49,6;141;
03/05/2021;P4;41;51,2;142;
03/05/2021;P4;41;52,8;141;
03/05/2021;P4;41;54,4;134;
03/05/2021;P4;41;56;134;
03/05/2021;P4;41;57,6;145;
03/05/2021;P4;41;59,2;145;
03/05/2021;P4;41;60,8;146;
03/05/2021;P4;41;62,4;145;
03/05/2021;P4;41;64;146;
03/05/2021;P4;41;65,6;150;
03/05/2021;P4;41;67,2;147;
03/05/2021;P4;41;68,8;148;
03/05/2021;P4;41;70,4;156;
03/05/2021;P4;41;72;151;
03/05/2021;P4;41;73,6;151;
03/05/2021;P4;41;75,2;156;
03/05/2021;P4;41;76,8;153;
03/05/2021;P4;41;78,4;166;
03/05/2021;P4;41;80;167;
03/05/2021;P4;41;81,6;166;
03/05/2021;P4;41;83,2;171;
03/05/2021;P4;41;84,8;167;
03/05/2021;P4;41;86,4;166;
03/05/2021;P4;41;88;167;
03/05/2021;P4;41;89,6;164;
03/05/2021;P4;41;91,2;164;
03/05/2021;P4;41;92,8;169;
03/05/2021;P4;41;94,4;164;
03/05/2021;P4;41;96;165;
03/05/2021;P4;41;97,6;165;
03/05/2021;P4;41;99,2;162;
03/05/2021;P4;41;100,8;164;
03/05/2021;P4;41;102,4;164;
03/05/2021;P4;45;1,6;129;
03/05/2021;P4;45;3,2;130;
03/05/2021;P4;45;4,8;132;
03/05/2021;P4;45;6,4;129;
03/05/2021;P4;45;8;132;
03/05/2021;P4;45;9,6;133;
03/05/2021;P4;45;11,2;130;
03/05/2021;P4;45;12,8;133;
03/05/2021;P4;45;14,4;136;
03/05/2021;P4;45;16;132;
03/05/2021;P4;45;17,6;136;
03/05/2021;P4;45;19,2;132;
03/05/2021;P4;45;20,8;134;
03/05/2021;P4;45;22,4;135;
03/05/2021;P4;45;24;131;
03/05/2021;P4;45;25,6;134;
03/05/2021;P4;45;27,2;138;
03/05/2021;P4;45;28,8;138;
03/05/2021;P4;45;30,4;141;
03/05/2021;P4;45;32;141;
03/05/2021;P4;45;33,6;139;
03/05/2021;P4;45;35,2;137;
03/05/2021;P4;45;36,8;132;
03/05/2021;P4;45;38,4;126;
03/05/2021;P4;45;40;129;
03/05/2021;P4;45;41,6;125;
03/05/2021;P4;45;43,2;128;
03/05/2021;P4;45;44,8;132;
03/05/2021;P4;45;46,4;139;
03/05/2021;P4;45;48;145;
03/05/2021;P4;45;49,6;144;
03/05/2021;P4;45;51,2;143;
03/05/2021;P4;45;52,8;142;
03/05/2021;P4;45;54,4;137;
03/05/2021;P4;45;56;126;
03/05/2021;P4;45;57,6;132;
03/05/2021;P4;45;59,2;129;
03/05/2021;P4;45;60,8;126;
03/05/2021;P4;45;62,4;130;
03/05/2021;P4;45;64;135;
03/05/2021;P4;45;65,6;146;
03/05/2021;P4;45;67,2;149;
03/05/2021;P4;45;68,8;147;
03/05/2021;P4;45;70,4;152;
03/05/2021;P4;45;72;148;
03/05/2021;P4;45;73,6;144;
03/05/2021;P4;45;75,2;150;
03/05/2021;P4;45;76,8;145;
03/05/2021;P4;45;78,4;146;
03/05/2021;P4;45;80;150;
03/05/2021;P4;45;81,6;154;
03/05/2021;P4;45;83,2;156;
03/05/2021;P4;45;84,8;161;
03/05/2021;P4;45;86,4;158;
03/05/2021;P4;45;88;157;
03/05/2021;P4;45;89,6;157;
03/05/2021;P4;45;91,2;153;
03/05/2021;P4;45;92,8;157;
03/05/2021;P4;45;94,4;154;
03/05/2021;P4;45;96;151;
03/05/2021;P4;45;97,6;154;
03/05/2021;P4;45;99,2;151;
03/05/2021;P4;45;100,8;147;
03/05/2021;P4;45;102,4;152;
03/05/2021;P4;-43;1,6;;165
03/05/2021;P4;-43;3,2;;166
03/05/2021;P4;-43;4,8;;170
03/05/2021;P4;-43;6,4;;168
03/05/2021;P4;-43;8;;168
03/05/2021;P4;-43;9,6;;168
03/05/2021;P4;-43;11,2;;166
03/05/2021;P4;-43;12,8;;171
03/05/2021;P4;-43;14,4;;171
03/05/2021;P4;-43;16;;167
03/05/2021;P4;-43;17,6;;176
03/05/2021;P4;-43;19,2;;170
03/05/2021;P4;-43;20,8;;172
03/05/2021;P4;-43;22,4;;177
03/05/2021;P4;-43;24;;176
03/05/2021;P4;-43;25,6;;182
03/05/2021;P4;-43;27,2;;187
03/05/2021;P4;-43;28,8;;184
03/05/2021;P4;-43;30,4;;190
03/05/2021;P4;-43;32;;187
03/05/2021;P4;-43;33,6;;184
03/05/2021;P4;-43;35,2;;184
03/05/2021;P4;-43;36,8;;175
03/05/2021;P4;-43;38,4;;171
03/05/2021;P4;-43;40;;173
03/05/2021;P4;-43;41,6;;167
03/05/2021;P4;-43;43,2;;168
03/05/2021;P4;-43;44,8;;170
03/05/2021;P4;-43;46,4;;172
03/05/2021;P4;-43;48;;178
03/05/2021;P4;-43;49,6;;175
03/05/2021;P4;-43;51,2;;173
03/05/2021;P4;-43;52,8;;178
03/05/2021;P4;-43;54,4;;182
03/05/2021;P4;-43;56;;174
03/05/2021;P4;-43;57,6;;188
03/05/2021;P4;-43;59,2;;175
03/05/2021;P4;-43;60,8;;159
03/05/2021;P4;-43;62,4;;167
03/05/2021;P4;-43;64;;172
03/05/2021;P4;-43;65,6;;169
03/05/2021;P4;-43;67,2;;164
03/05/2021;P4;-43;68,8;;166
03/05/2021;P4;-43;70,4;;181
03/05/2021;P4;-43;72;;178
03/05/2021;P4;-43;73,6;;168
03/05/2021;P4;-43;75,2;;171
03/05/2021;P4;-43;76,8;;167
03/05/2021;P4;-43;78,4;;171
03/05/2021;P4;-43;80;;169
03/05/2021;P4;-43;81,6;;163
03/05/2021;P4;-43;83,2;;166
03/05/2021;P4;-43;84,8;;168
03/05/2021;P4;-43;86,4;;164
03/05/2021;P4;-43;88;;163
03/05/2021;P4;-43;89,6;;161
03/05/2021;P4;-43;91,2;;156
03/05/2021;P4;-43;92,8;;156
03/05/2021;P4;-43;94,4;;150
03/05/2021;P4;-43;96;;151
03/05/2021;P4;-43;97,6;;162
03/05/2021;P4;-43;99,2;;165
03/05/2021;P4;-43;100,8;;167
03/05/2021;P4;-43;102,4;;175
03/05/2021;P4;-38;1,6;;174
03/05/2021;P4;-38;3,2;;171
03/05/2021;P4;-38;4,8;;175
03/05/2021;P4;-38;6,4;;177
03/05/2021;P4;-38;8;;172
03/05/2021;P4;-38;9,6;;176
03/05/2021;P4;-38;11,2;;177
03/05/2021;P4;-38;12,8;;178
03/05/2021;P4;-38;14,4;;186
03/05/2021;P4;-38;16;;179
03/05/2021;P4;-38;17,6;;180
03/05/2021;P4;-38;19,2;;180
03/05/2021;P4;-38;20,8;;170
03/05/2021;P4;-38;22,4;;163
03/05/2021;P4;-38;24;;166
03/05/2021;P4;-38;25,6;;162
03/05/2021;P4;-38;27,2;;166
03/05/2021;P4;-38;28,8;;168
03/05/2021;P4;-38;30,4;;169
03/05/2021;P4;-38;32;;178
03/05/2021;P4;-38;33,6;;183
03/05/2021;P4;-38;35,2;;188
03/05/2021;P4;-38;36,8;;193
03/05/2021;P4;-38;38,4;;185
03/05/2021;P4;-38;40;;180
03/05/2021;P4;-38;41,6;;181
03/05/2021;P4;-38;43,2;;178
03/05/2021;P4;-38;44,8;;178
03/05/2021;P4;-38;46,4;;177
03/05/2021;P4;-38;48;;172
03/05/2021;P4;-38;49,6;;173
03/05/2021;P4;-38;51,2;;157
03/05/2021;P4;-38;52,8;;153
03/05/2021;P4;-38;54,4;;159
03/05/2021;P4;-38;56;;164
03/05/2021;P4;-38;57,6;;165
03/05/2021;P4;-38;59,2;;152
03/05/2021;P4;-38;60,8;;122
03/05/2021;P4;-38;62,4;;124
03/05/2021;P4;-38;64;;153
03/05/2021;P4;-38;65,6;;142
03/05/2021;P4;-38;67,2;;144
03/05/2021;P4;-38;68,8;;151
03/05/2021;P4;-38;70,4;;158
03/05/2021;P4;-38;72;;169
03/05/2021;P4;-38;73,6;;171
03/05/2021;P4;-38;75,2;;175
03/05/2021;P4;-38;76,8;;171
03/05/2021;P4;-38;78,4;;171
03/05/2021;P4;-38;80;;172
03/05/2021;P4;-38;81,6;;172
03/05/2021;P4;-38;83,2;;163
03/05/2021;P4;-38;84,8;;165
03/05/2021;P4;-38;86,4;;160
03/05/2021;P4;-38;88;;149
03/05/2021;P4;-38;89,6;;151
03/05/2021;P4;-38;91,2;;153
03/05/2021;P4;-38;92,8;;152
03/05/2021;P4;-38;94,4;;157
03/05/2021;P4;-38;96;;156
03/05/2021;P4;-38;97,6;;166
03/05/2021;P4;-38;99,2;;177
03/05/2021;P4;-38;100,8;;169
03/05/2021;P4;-38;102,4;;170
03/05/2021;P4;-33;1,6;;174
03/05/2021;P4;-33;3,2;;179
03/05/2021;P4;-33;4,8;;176
03/05/2021;P4;-33;6,4;;178
03/05/2021;P4;-33;8;;179
03/05/2021;P4;-33;9,6;;176
03/05/2021;P4;-33;11,2;;180
03/05/2021;P4;-33;12,8;;184
03/05/2021;P4;-33;14,4;;183
03/05/2021;P4;-33;16;;184
03/05/2021;P4;-33;17,6;;186
03/05/2021;P4;-33;19,2;;181
03/05/2021;P4;-33;20,8;;182
03/05/2021;P4;-33;22,4;;177
03/05/2021;P4;-33;24;;176
03/05/2021;P4;-33;25,6;;180
03/05/2021;P4;-33;27,2;;168
03/05/2021;P4;-33;28,8;;157
03/05/2021;P4;-33;30,4;;154
03/05/2021;P4;-33;32;;152
03/05/2021;P4;-33;33,6;;156
03/05/2021;P4;-33;35,2;;164
03/05/2021;P4;-33;36,8;;175
03/05/2021;P4;-33;38,4;;189
03/05/2021;P4;-33;40;;193
03/05/2021;P4;-33;41,6;;189
03/05/2021;P4;-33;43,2;;187
03/05/2021;P4;-33;44,8;;179
03/05/2021;P4;-33;46,4;;181
03/05/2021;P4;-33;48;;181
03/05/2021;P4;-33;49,6;;164
03/05/2021;P4;-33;51,2;;151
03/05/2021;P4;-33;52,8;;130
03/05/2021;P4;-33;54,4;;130
03/05/2021;P4;-33;56;;141
03/05/2021;P4;-33;57,6;;130
03/05/2021;P4;-33;59,2;;100
03/05/2021;P4;-33;60,8;;101
03/05/2021;P4;-33;62,4;;128
03/05/2021;P4;-33;64;;145
03/05/2021;P4;-33;65,6;;150
03/05/2021;P4;-33;67,2;;142
03/05/2021;P4;-33;68,8;;155
03/05/2021;P4;-33;70,4;;159
03/05/2021;P4;-33;72;;146
03/05/2021;P4;-33;73,6;;146
03/05/2021;P4;-33;75,2;;156
03/05/2021;P4;-33;76,8;;156
03/05/2021;P4;-33;78,4;;163
03/05/2021;P4;-33;80;;161
03/05/2021;P4;-33;81,6;;155
03/05/2021;P4;-33;83,2;;150
03/05/2021;P4;-33;84,8;;148
03/05/2021;P4;-33;86,4;;151
03/05/2021;P4;-33;88;;155
03/05/2021;P4;-33;89,6;;157
03/05/2021;P4;-33;91,2;;156
03/05/2021;P4;-33;92,8;;162
03/05/2021;P4;-33;94,4;;160
03/05/2021;P4;-33;96;;161
03/05/2021;P4;-33;97,6;;167
03/05/2021;P4;-33;99,2;;169
03/05/2021;P4;-33;100,8;;171
03/05/2021;P4;-33;102,4;;175
03/05/2021;P4;-28;1,6;;164
03/05/2021;P4;-28;3,2;;160
03/05/2021;P4;-28;4,8;;165
03/05/2021;P4;-28;6,4;;162
03/05/2021;P4;-28;8;;160
03/05/2021;P4;-28;9,6;;163
03/05/2021;P4;-28;11,2;;159
03/05/2021;P4;-28;12,8;;162
03/05/2021;P4;-28;14,4;;167
03/05/2021;P4;-28;16;;161
03/05/2021;P4;-28;17,6;;164
03/05/2021;P4;-28;19,2;;158
03/05/2021;P4;-28;20,8;;150
03/05/2021;P4;-28;22,4;;147
03/05/2021;P4;-28;24;;146
03/05/2021;P4;-28;25,6;;150
03/05/2021;P4;-28;27,2;;143
03/05/2021;P4;-28;28,8;;137
03/05/2021;P4;-28;30,4;;152
03/05/2021;P4;-28;32;;163
03/05/2021;P4;-28;33,6;;158
03/05/2021;P4;-28;35,2;;153
03/05/2021;P4;-28;36,8;;140
03/05/2021;P4;-28;38,4;;133
03/05/2021;P4;-28;40;;143
03/05/2021;P4;-28;41,6;;149
03/05/2021;P4;-28;43,2;;147
03/05/2021;P4;-28;44,8;;136
03/05/2021;P4;-28;46,4;;123
03/05/2021;P4;-28;48;;64
03/05/2021;P4;-28;49,6;;54
03/05/2021;P4;-28;51,2;;64
03/05/2021;P4;-28;52,8;;68
03/05/2021;P4;-28;54,4;;109
03/05/2021;P4;-28;56;;109
03/05/2021;P4;-28;57,6;;95
03/05/2021;P4;-28;59,2;;83
03/05/2021;P4;-28;60,8;;92
03/05/2021;P4;-28;62,4;;123
03/05/2021;P4;-28;64;;145
03/05/2021;P4;-28;65,6;;129
03/05/2021;P4;-28;67,2;;131
03/05/2021;P4;-28;68,8;;140
03/05/2021;P4;-28;70,4;;141
03/05/2021;P4;-28;72;;132
03/05/2021;P4;-28;73,6;;129
03/05/2021;P4;-28;75,2;;145
03/05/2021;P4;-28;76,8;;146
03/05/2021;P4;-28;78,4;;137
03/05/2021;P4;-28;80;;136
03/05/2021;P4;-28;81,6;;143
03/05/2021;P4;-28;83,2;;139
03/05/2021;P4;-28;84,8;;139
03/05/2021;P4;-28;86,4;;132
03/05/2021;P4;-28;88;;134
03/05/2021;P4;-28;89,6;;141
03/05/2021;P4;-28;91,2;;142
03/05/2021;P4;-28;92,8;;154
03/05/2021;P4;-28;94,4;;164
03/05/2021;P4;-28;96;;164
03/05/2021;P4;-28;97,6;;170
03/05/2021;P4;-28;99,2;;174
03/05/2021;P4;-28;100,8;;172
03/05/2021;P4;-28;102,4;;183
03/05/2021;P4;-23;1,6;;159
03/05/2021;P4;-23;3,2;;162
03/05/2021;P4;-23;4,8;;163
03/05/2021;P4;-23;6,4;;161
03/05/2021;P4;-23;8;;162
03/05/2021;P4;-23;9,6;;158
03/05/2021;P4;-23;11,2;;150
03/05/2021;P4;-23;12,8;;148
03/05/2021;P4;-23;14,4;;145
03/05/2021;P4;-23;16;;143
03/05/2021;P4;-23;17,6;;147
03/05/2021;P4;-23;19,2;;144
03/05/2021;P4;-23;20,8;;147
03/05/2021;P4;-23;22,4;;149
03/05/2021;P4;-23;24;;145
03/05/2021;P4;-23;25,6;;146
03/05/2021;P4;-23;27,2;;136
03/05/2021;P4;-23;28,8;;131
03/05/2021;P4;-23;30,4;;127
03/05/2021;P4;-23;32;;122
03/05/2021;P4;-23;33,6;;123
03/05/2021;P4;-23;35,2;;127
03/05/2021;P4;-23;36,8;;128
03/05/2021;P4;-23;38,4;;136
03/05/2021;P4;-23;40;;140
03/05/2021;P4;-23;41,6;;136
03/05/2021;P4;-23;43,2;;143
03/05/2021;P4;-23;44,8;;127
03/05/2021;P4;-23;46,4;;88
03/05/2021;P4;-23;48;;62
03/05/2021;P4;-23;49,6;;53
03/05/2021;P4;-23;51,2;;53
03/05/2021;P4;-23;52,8;;57
03/05/2021;P4;-23;54,4;;59
03/05/2021;P4;-23;56;;62
03/05/2021;P4;-23;57,6;;72
03/05/2021;P4;-23;59,2;;88
03/05/2021;P4;-23;60,8;;94
03/05/2021;P4;-23;62,4;;122
03/05/2021;P4;-23;64;;125
03/05/2021;P4;-23;65,6;;132
03/05/2021;P4;-23;67,2;;132
03/05/2021;P4;-23;68,8;;123
03/05/2021;P4;-23;70,4;;130
03/05/2021;P4;-23;72;;124
03/05/2021;P4;-23;73,6;;125
03/05/2021;P4;-23;75,2;;128
03/05/2021;P4;-23;76,8;;124
03/05/2021;P4;-23;78,4;;129
03/05/2021;P4;-23;80;;134
03/05/2021;P4;-23;81,6;;134
03/05/2021;P4;-23;83,2;;131
03/05/2021;P4;-23;84,8;;127
03/05/2021;P4;-23;86,4;;116
03/05/2021;P4;-23;88;;112
03/05/2021;P4;-23;89,6;;116
03/05/2021;P4;-23;91,2;;115
03/05/2021;P4;-23;92,8;;122
03/05/2021;P4;-23;94,4;;123
03/05/2021;P4;-23;96;;123
03/05/2021;P4;-23;97,6;;141
03/05/2021;P4;-23;99,2;;147
03/05/2021;P4;-23;100,8;;153
03/05/2021;P4;-23;102,4;;158
03/05/2021;P4;-18;1,6;;171
03/05/2021;P4;-18;3,2;;169
03/05/2021;P4;-18;4,8;;164
03/05/2021;P4;-18;6,4;;165
03/05/2021;P4;-18;8;;163
03/05/2021;P4;-18;9,6;;160
03/05/2021;P4;-18;11,2;;164
03/05/2021;P4;-18;12,8;;166
03/05/2021;P4;-18;14,4;;165
03/05/2021;P4;-18;16;;164
03/05/2021;P4;-18;17,6;;158
03/05/2021;P4;-18;19,2;;148
03/05/2021;P4;-18;20,8;;144
03/05/2021;P4;-18;22,4;;138
03/05/2021;P4;-18;24;;136
03/05/2021;P4;-18;25,6;;137
03/05/2021;P4;-18;27,2;;126
03/05/2021;P4;-18;28,8;;127
03/05/2021;P4;-18;30,4;;122
03/05/2021;P4;-18;32;;120
03/05/2021;P4;-18;33,6;;114
03/05/2021;P4;-18;35,2;;90
03/05/2021;P4;-18;36,8;;106
03/05/2021;P4;-18;38,4;;124
03/05/2021;P4;-18;40;;132
03/05/2021;P4;-18;41,6;;127
03/05/2021;P4;-18;43,2;;128
03/05/2021;P4;-18;44,8;;116
03/05/2021;P4;-18;46,4;;110
03/05/2021;P4;-18;48;;88
03/05/2021;P4;-18;49,6;;62
03/05/2021;P4;-18;51,2;;51
03/05/2021;P4;-18;52,8;;50
03/05/2021;P4;-18;54,4;;50
03/05/2021;P4;-18;56;;55
03/05/2021;P4;-18;57,6;;59
03/05/2021;P4;-18;59,2;;67
03/05/2021;P4;-18;60,8;;98
03/05/2021;P4;-18;62,4;;119
03/05/2021;P4;-18;64;;112
03/05/2021;P4;-18;65,6;;104
03/05/2021;P4;-18;67,2;;101
03/05/2021;P4;-18;68,8;;108
03/05/2021;P4;-18;70,4;;118
03/05/2021;P4;-18;72;;117
03/05/2021;P4;-18;73,6;;117
03/05/2021;P4;-18;75,2;;115
03/05/2021;P4;-18;76,8;;108
03/05/2021;P4;-18;78,4;;107
03/05/2021;P4;-18;80;;104
03/05/2021;P4;-18;81,6;;107
03/05/2021;P4;-18;83,2;;113
03/05/2021;P4;-18;84,8;;110
03/05/2021;P4;-18;86,4;;107
03/05/2021;P4;-18;88;;105
03/05/2021;P4;-18;89,6;;105
03/05/2021;P4;-18;91,2;;112
03/05/2021;P4;-18;92,8;;117
03/05/2021;P4;-18;94,4;;115
03/05/2021;P4;-18;96;;119
03/05/2021;P4;-18;97,6;;131
03/05/2021;P4;-18;99,2;;132
03/05/2021;P4;-18;100,8;;141
03/05/2021;P4;-18;102,4;;147
03/05/2021;P4;-13;1,6;;156
03/05/2021;P4;-13;3,2;;159
03/05/2021;P4;-13;4,8;;156
03/05/2021;P4;-13;6,4;;156
03/05/2021;P4;-13;8;;149
03/05/2021;P4;-13;9,6;;145
03/05/2021;P4;-13;11,2;;148
03/05/2021;P4;-13;12,8;;142
03/05/2021;P4;-13;14,4;;135
03/05/2021;P4;-13;16;;136
03/05/2021;P4;-13;17,6;;137
03/05/2021;P4;-13;19,2;;134
03/05/2021;P4;-13;20,8;;132
03/05/2021;P4;-13;22,4;;128
03/05/2021;P4;-13;24;;136
03/05/2021;P4;-13;25,6;;139
03/05/2021;P4;-13;27,2;;137
03/05/2021;P4;-13;28,8;;124
03/05/2021;P4;-13;30,4;;112
03/05/2021;P4;-13;32;;107
03/05/2021;P4;-13;33,6;;101
03/05/2021;P4;-13;35,2;;96
03/05/2021;P4;-13;36,8;;102
03/05/2021;P4;-13;38,4;;78
03/05/2021;P4;-13;40;;74
03/05/2021;P4;-13;41,6;;86
03/05/2021;P4;-13;43,2;;108
03/05/2021;P4;-13;44,8;;112
03/05/2021;P4;-13;46,4;;107
03/05/2021;P4;-13;48;;105
03/05/2021;P4;-13;49,6;;83
03/05/2021;P4;-13;51,2;;61
03/05/2021;P4;-13;52,8;;49
03/05/2021;P4;-13;54,4;;47
03/05/2021;P4;-13;56;;49
03/05/2021;P4;-13;57,6;;61
03/05/2021;P4;-13;59,2;;81
03/05/2021;P4;-13;60,8;;102
03/05/2021;P4;-13;62,4;;94
03/05/2021;P4;-13;64;;98
