MPV1_time;CO2_dry_MPV1;delta13C_MPV1;MPV2_time;CO2_dry_MPV2;delta13C_MPV2;CO2_differential_ppm;flow_m3_h;surface_m2;flux_umol_s;d13C_differential
20/04/2021 21:41;410.6846121;-34.25693246;20/04/2021 21:46;416.2370059;-34.5228321;-5.552393854;4.9;1;-0.337174387;0.265899633
20/04/2021 21:51;410.6808953;-34.47751263;20/04/2021 21:56;416.234911;-34.30375695;-5.554015618;4.9;1;-0.33727287;-0.173755678
20/04/2021 22:01;410.6850797;-34.37087993;20/04/2021 22:06;416.0404488;-34.49836284;-5.355369071;4.9;1;-0.32520987;0.127482908
20/04/2021 22:11;410.5049436;-34.2282702;20/04/2021 22:16;415.9888704;-34.23355897;-5.483926824;4.9;1;-0.333016662;0.005288761
20/04/2021 22:21;410.4453517;-34.57804462;20/04/2021 22:26;415.849541;-34.53797481;-5.404189277;4.9;1;-0.328174523;-0.040069808
20/04/2021 22:31;410.5375425;-34.34091065;20/04/2021 22:36;415.9988649;-34.30746022;-5.461322366;4.9;1;-0.331643984;-0.033450428
20/04/2021 22:41;410.9326089;-34.4698733;20/04/2021 22:46;416.5039417;-34.73874193;-5.57133285;4.9;1;-0.338324475;0.268868635
20/04/2021 22:51;411.6819268;-35.07907176;20/04/2021 22:56;417.0587516;-34.59609456;-5.376824763;4.9;1;-0.326512787;-0.482977194
20/04/2021 23:01;412.4250318;-34.7195573;20/04/2021 23:06;417.6224444;-34.77865551;-5.197412646;4.9;1;-0.315617816;0.059098208
20/04/2021 23:11;413.100593;-34.87739166;20/04/2021 23:16;418.1353088;-34.79383302;-5.034715718;4.9;1;-0.305737891;-0.083558641
20/04/2021 23:21;413.6947147;-34.83886368;20/04/2021 23:26;418.5128563;-34.56545414;-4.818141682;4.9;1;-0.292586227;-0.27340954
20/04/2021 23:31;414.1314893;-34.66420479;20/04/2021 23:36;418.851719;-34.7013961;-4.720229727;4.9;1;-0.28664043;0.037191314
20/04/2021 23:41;414.4420688;-34.64976606;20/04/2021 23:46;418.996478;-34.72951822;-4.554409185;4.9;1;-0.276570821;0.079752159
20/04/2021 23:51;414.5575924;-34.97372716;20/04/2021 23:56;419.1075066;-35.01437915;-4.549914202;4.9;1;-0.276297859;0.040651993
21/04/2021 00:01;414.7374166;-35.14960926;21/04/2021 00:06;419.1862176;-35.14775357;-4.448801037;4.9;1;-0.270157666;-0.001855694
21/04/2021 00:11;414.8376721;-35.41313949;21/04/2021 00:16;419.0899167;-34.78676455;-4.2522446;4.9;1;-0.258221589;-0.626374939
21/04/2021 00:21;414.5468565;-35.25750599;21/04/2021 00:26;418.5978115;-35.11453682;-4.050955017;4.9;1;-0.245998088;-0.142969175
21/04/2021 00:31;413.9548536;-35.29617609;21/04/2021 00:36;418.0424956;-35.10322511;-4.087641991;4.9;1;-0.24822594;-0.192950978
21/04/2021 00:41;413.3624545;-35.29567987;21/04/2021 00:46;417.4303291;-35.26757053;-4.067874567;4.9;1;-0.247025544;-0.028109332
21/04/2021 00:51;412.7798857;-35.22204435;21/04/2021 00:56;416.8642297;-35.11791082;-4.084344077;4.9;1;-0.248025671;-0.104133528
21/04/2021 01:01;412.2728716;-35.37681646;21/04/2021 01:06;416.3356511;-34.94110754;-4.062779467;4.9;1;-0.246716139;-0.435708913
21/04/2021 01:11;411.8052233;-35.31943825;21/04/2021 01:16;415.7847859;-34.90233322;-3.979562609;4.9;1;-0.241662717;-0.417105031
21/04/2021 01:21;411.3718381;-35.34049573;21/04/2021 01:26;415.3037745;-34.96796134;-3.931936366;4.9;1;-0.238770568;-0.372534383
21/04/2021 01:31;410.9879649;-35.13628261;21/04/2021 01:36;414.9082455;-35.12689739;-3.920280571;4.9;1;-0.238062759;-0.009385226
21/04/2021 01:41;410.7468573;-35.14855012;21/04/2021 01:46;414.5473336;-35.10473782;-3.800476332;4.9;1;-0.230787533;-0.043812301
21/04/2021 01:51;410.5188437;-34.86545844;21/04/2021 01:56;414.1962488;-34.94832868;-3.677405042;4.9;1;-0.223313912;0.082870239
21/04/2021 02:01;410.2617868;-35.24905798;21/04/2021 02:06;413.8740648;-34.99731111;-3.612277925;4.9;1;-0.219359006;-0.251746871
21/04/2021 02:11;410.0626715;-34.87739007;21/04/2021 02:16;413.6438031;-35.13347738;-3.581131667;4.9;1;-0.21746762;0.256087307
21/04/2021 02:21;409.8850063;-34.85134524;21/04/2021 02:26;413.4469173;-34.99076187;-3.561910985;4.9;1;-0.216300425;0.139416637
21/04/2021 02:31;409.8343868;-34.94224495;21/04/2021 02:36;413.2634944;-34.45394424;-3.429107589;4.9;1;-0.208235813;-0.488300712
21/04/2021 02:41;409.6976981;-35.00105178;21/04/2021 02:46;413.081654;-35.01076755;-3.38395592;4.9;1;-0.205493935;0.009715765
21/04/2021 02:51;409.6624461;-34.58483971;21/04/2021 02:56;413.0012888;-34.84262714;-3.338842749;4.9;1;-0.202754395;0.25778743
21/04/2021 03:01;409.6078417;-34.56786896;21/04/2021 03:06;412.8719567;-34.52497309;-3.264115047;4.9;1;-0.198216484;-0.04289587
21/04/2021 03:11;409.6131486;-34.87831048;21/04/2021 03:16;412.7688964;-34.63159131;-3.155747799;4.9;1;-0.19163578;-0.246719171
21/04/2021 03:21;409.5983156;-34.88537308;21/04/2021 03:26;412.6764983;-34.50241003;-3.078182743;4.9;1;-0.186925569;-0.382963058
21/04/2021 03:31;409.5299708;-34.64512925;21/04/2021 03:36;412.5666063;-34.63757174;-3.036635442;4.9;1;-0.18440257;-0.007557509
21/04/2021 03:41;409.5379057;-34.92885577;21/04/2021 03:46;412.5033882;-34.70789463;-2.965482551;4.9;1;-0.180081743;-0.220961142
21/04/2021 03:51;409.4804618;-35.00630333;21/04/2021 03:56;412.8929841;-35.0366436;-3.412522257;4.9;1;-0.207228653;0.030340269
21/04/2021 04:01;409.5161402;-34.75570583;21/04/2021 04:06;412.7612885;-34.6721852;-3.245148284;4.9;1;-0.19706471;-0.083520632
21/04/2021 04:11;409.5397105;-35.12732714;21/04/2021 04:16;412.5200511;-35.16284857;-2.980340515;4.9;1;-0.180984007;0.035521425
21/04/2021 04:21;409.4803167;-35.08487618;21/04/2021 04:26;412.4538225;-34.8929714;-2.973505792;4.9;1;-0.180568962;-0.191904785
21/04/2021 04:31;409.4417267;-34.5113711;21/04/2021 04:36;412.4310627;-34.90187189;-2.989336038;4.9;1;-0.181530268;0.390500784
21/04/2021 04:41;409.4973651;-34.99199746;21/04/2021 04:46;412.3778856;-34.72924925;-2.880520498;4.9;1;-0.174922341;-0.26274821
21/04/2021 04:51;409.4742015;-34.84150526;21/04/2021 04:56;412.3185637;-34.67815036;-2.844362187;4.9;1;-0.172726594;-0.163354896
21/04/2021 05:01;409.5078569;-34.98617542;21/04/2021 05:06;412.2885079;-34.91442358;-2.78065097;4.9;1;-0.168857669;-0.071751836
21/04/2021 05:11;409.4887909;-35.07109584;21/04/2021 05:16;412.1860752;-34.87038792;-2.697284249;4.9;1;-0.163795146;-0.20070792
21/04/2021 05:21;409.4553775;-34.76159914;21/04/2021 05:26;412.1271519;-34.8107429;-2.671774452;4.9;1;-0.16224604;0.049143757
21/04/2021 05:31;409.4372232;-35.31801353;21/04/2021 05:36;412.1180361;-34.94537206;-2.680812911;4.9;1;-0.162794909;-0.372641473
21/04/2021 05:41;409.4309504;-34.93375137;21/04/2021 05:46;412.11607;-35.02035148;-2.68511964;4.9;1;-0.163056439;0.086600112
21/04/2021 05:51;409.4205128;-35.20612569;21/04/2021 05:56;412.1483102;-34.96291603;-2.727797397;4.9;1;-0.165648086;-0.243209654
21/04/2021 06:01;409.4817944;-34.99380749;21/04/2021 06:06;412.1771196;-34.88884872;-2.695325252;4.9;1;-0.163676184;-0.104958765
21/04/2021 06:11;409.5630425;-34.98342505;21/04/2021 06:16;412.0994054;-34.61926995;-2.536362956;4.9;1;-0.154023048;-0.364155097
21/04/2021 06:21;409.9109772;-34.41149817;21/04/2021 06:26;412.0019213;-34.68893259;-2.090944143;4.9;1;-0.126974568;0.27743442
21/04/2021 06:31;410.4752065;-35.01789703;21/04/2021 06:36;410.7127669;-34.72168613;-0.237560423;4.9;1;-0.014426082;-0.296210903
21/04/2021 06:41;410.7215752;-34.55121061;21/04/2021 06:46;408.2448495;-34.0303598;2.476725683;4.9;1;0.150401518;-0.520850813
21/04/2021 06:51;410.9418383;-34.65303783;21/04/2021 06:56;405.1215989;-34.09397895;5.82023935;4.9;1;0.353439559;-0.559058881
21/04/2021 07:01;410.954943;-34.45836196;21/04/2021 07:06;401.7798695;-34.10068192;9.175073524;4.9;1;0.557165048;-0.357680033
21/04/2021 07:11;410.8542552;-34.33032491;21/04/2021 07:16;398.3243133;-33.94547475;12.5299418;4.9;1;0.760892609;-0.384850158
21/04/2021 07:21;410.6087649;-34.57866419;21/04/2021 07:26;395.0594173;-33.78922427;15.54934762;4.9;1;0.944248893;-0.78943992
21/04/2021 07:31;410.4316112;-34.48548214;21/04/2021 07:36;392.1497702;-33.72246092;18.28184097;4.9;1;1.110182146;-0.763021228
21/04/2021 07:41;410.3838612;-34.75028186;21/04/2021 07:46;389.6025237;-33.74884581;20.78133749;4.9;1;1.261966444;-1.001436041
21/04/2021 07:51;410.221597;-34.93718601;21/04/2021 07:56;387.0861457;-33.80252574;23.13545136;4.9;1;1.404922244;-1.134660279
21/04/2021 08:01;410.181842;-35.26576254;21/04/2021 08:06;384.7685739;-34.00001682;25.41326808;4.9;1;1.543244826;-1.26574572
21/04/2021 08:11;410.1734477;-34.88907032;21/04/2021 08:16;382.7506748;-33.58342685;27.42277291;4.9;1;1.665273914;-1.305643471
21/04/2021 08:21;410.0456605;-34.52940937;21/04/2021 08:26;380.8291265;-33.15964555;29.21653394;4.9;1;1.774201755;-1.369763816
21/04/2021 08:31;409.7858937;-34.88623267;21/04/2021 08:36;379.2011366;-33.29235196;30.58475707;4.9;1;1.857288403;-1.593880709
21/04/2021 08:41;409.773443;-34.38499998;21/04/2021 08:46;378.0551535;-32.94455721;31.71828956;4.9;1;1.92612324;-1.440442761
21/04/2021 08:51;409.6474934;-34.81587924;21/04/2021 08:56;376.4818037;-33.12990851;33.16568972;4.9;1;2.014017988;-1.685970728
21/04/2021 09:01;409.1284142;-34.71459465;21/04/2021 09:06;375.379217;-33.14694528;33.74919722;4.9;1;2.049452035;-1.567649366
21/04/2021 09:11;409.0867866;-34.54226467;21/04/2021 09:16;374.6757916;-32.84861798;34.41099493;4.9;1;2.089640329;-1.693646684
21/04/2021 09:21;409.1151205;-34.64065151;21/04/2021 09:26;374.3464673;-32.99610153;34.76865324;4.9;1;2.111359469;-1.644549983
21/04/2021 09:31;409.3377025;-34.55425265;21/04/2021 09:36;374.2194367;-32.97288048;35.11826576;4.9;1;2.132590021;-1.581372169
21/04/2021 09:41;409.7152281;-34.60589825;21/04/2021 09:46;374.3315103;-33.24849309;35.38371784;4.9;1;2.148709851;-1.357405164
21/04/2021 09:51;410.0953831;-34.78156251;21/04/2021 09:56;374.4230077;-33.51299955;35.67237548;4.9;1;2.16623886;-1.268562961
21/04/2021 10:01;410.4379891;-34.66414752;21/04/2021 10:06;374.5879459;-32.97115412;35.8500432;4.9;1;2.177027901;-1.692993403
21/04/2021 10:11;410.5744485;-34.89264493;21/04/2021 10:16;374.691722;-33.25183031;35.88272659;4.9;1;2.179012631;-1.640814623
21/04/2021 10:21;410.592323;-34.62849708;21/04/2021 10:26;374.6351017;-33.19576695;35.95722128;4.9;1;2.183536391;-1.432730133
21/04/2021 10:31;410.4367718;-34.18739384;21/04/2021 10:36;375.1180354;-33.46865335;35.31873633;4.9;1;2.144763787;-0.718740493
21/04/2021 10:41;410.8804114;-34.57746923;21/04/2021 10:46;375.3495865;-33.03632183;35.53082489;4.9;1;2.157643066;-1.541147396
21/04/2021 10:51;410.8739778;-34.75142422;21/04/2021 10:56;375.3882159;-33.11673728;35.48576191;4.9;1;2.154906574;-1.634686946
21/04/2021 11:01;410.7698715;-34.89306728;21/04/2021 11:06;375.6627702;-33.3358343;35.10710128;4.9;1;2.131912048;-1.557232986
21/04/2021 11:11;410.7655484;-34.53545051;21/04/2021 11:16;375.8857964;-33.55653716;34.87975202;4.9;1;2.118106048;-0.978913352
21/04/2021 11:21;410.7853072;-34.65208637;21/04/2021 11:26;376.1543029;-33.34068701;34.63100432;4.9;1;2.103000608;-1.311399365
21/04/2021 11:31;410.905662;-34.8492712;21/04/2021 11:36;376.6793496;-33.42623697;34.22631239;4.9;1;2.078425307;-1.423034228
21/04/2021 11:41;411.1743739;-34.96601476;21/04/2021 11:46;376.7473591;-33.35742143;34.42701478;4.9;1;2.090613149;-1.608593331
21/04/2021 11:51;410.8653839;-34.71620671;21/04/2021 11:56;376.7546591;-32.9323735;34.11072483;4.9;1;2.071406142;-1.783833215
21/04/2021 12:01;410.5388494;-34.85899615;21/04/2021 12:06;376.8712431;-33.08498129;33.66760637;4.9;1;2.044497353;-1.774014861
21/04/2021 12:11;410.5534182;-34.92855164;21/04/2021 12:16;377.2034155;-33.31723667;33.3500027;4.9;1;2.025210568;-1.611314966
21/04/2021 12:21;410.7959014;-34.68766109;21/04/2021 12:26;377.6099616;-33.52979727;33.18593981;4.9;1;2.015247694;-1.157863819
21/04/2021 12:31;411.1184195;-34.86549331;21/04/2021 12:36;377.9465481;-33.39094394;33.17187139;4.9;1;2.014393376;-1.474549369
21/04/2021 12:41;411.1916099;-34.37456771;21/04/2021 12:46;377.9757111;-32.91263371;33.21589876;4.9;1;2.01706698;-1.461934005
21/04/2021 12:50;410.9434798;-34.67146869;21/04/2021 12:55;377.9572885;-33.45173611;32.98619128;4.9;1;2.003117775;-1.219732581
21/04/2021 13:00;410.8428975;-34.86976127;21/04/2021 13:05;378.3075886;-33.50918663;32.53530896;4.9;1;1.975737518;-1.360574636
21/04/2021 13:11;411.0428068;-34.65600322;21/04/2021 13:15;378.5832472;-33.52437549;32.45955954;4.9;1;1.971137563;-1.131627736
21/04/2021 13:20;411.2009899;-34.72101927;21/04/2021 13:25;378.8094397;-33.08484919;32.39155018;4.9;1;1.96700763;-1.636170079
21/04/2021 13:30;411.3672992;-34.67958104;21/04/2021 13:35;379.0926154;-33.21591852;32.27468382;4.9;1;1.959910809;-1.463662517
21/04/2021 13:40;411.4546896;-34.71028131;21/04/2021 13:45;379.0941967;-33.273286;32.36049293;4.9;1;1.965121649;-1.436995313
21/04/2021 13:50;411.3258331;-35.12137879;21/04/2021 13:55;379.2165016;-33.19307931;32.10933144;4.9;1;1.949869629;-1.928299479
21/04/2021 14:00;411.4058496;-34.83038978;21/04/2021 14:05;379.3343723;-33.23886069;32.07147726;4.9;1;1.947570898;-1.591529092
21/04/2021 14:10;411.5419247;-34.49542052;21/04/2021 14:15;379.4741183;-33.30572526;32.06780641;4.9;1;1.947347982;-1.189695263
21/04/2021 14:20;411.7114547;-34.60426887;21/04/2021 14:25;379.5412996;-33.28517734;32.17015516;4.9;1;1.953563207;-1.319091533
21/04/2021 14:30;411.6205746;-34.4640702;21/04/2021 14:35;379.4139733;-33.16002681;32.2066013;4.9;1;1.955776433;-1.304043389
21/04/2021 14:40;404.4667873;-34.75870381;21/04/2021 14:45;401.8164427;-16.61628911;2.650344526;4.9;1;0.160944687;-18.1424147
21/04/2021 14:50;260.133077;-35.08827661;21/04/2021 14:55;372.9406079;-9.877570488;-112.8075309;4.9;1;-6.85034439;-25.21070612
21/04/2021 15:00;149.0773235;-35.41961854;21/04/2021 15:05;369.6615966;-7.299870419;-220.5842731;4.9;1;-13.39518936;-28.11974812
21/04/2021 15:10;95.47633222;-31.95719569;21/04/2021 15:15;479.6531075;-16.03470378;-384.1767753;4.9;1;-23.32949933;-15.92249191
21/04/2021 15:20;205.3380052;-34.20008002;21/04/2021 15:25;455.1745348;-21.34380516;-249.8365296;4.9;1;-15.1715604;-12.85627487
21/04/2021 15:30;292.1433394;-34.59512674;21/04/2021 15:35;434.144891;-25.14742557;-142.0015516;4.9;1;-8.623179005;-9.447701175
21/04/2021 15:40;344.9400834;-34.60032651;21/04/2021 15:45;418.7870518;-27.81492893;-73.84696843;4.9;1;-4.484427251;-6.785397576
21/04/2021 15:50;374.2043419;-34.31788145;21/04/2021 15:55;408.8204494;-29.46047168;-34.61610747;4.9;1;-2.102095983;-4.857409776
21/04/2021 16:00;390.3771096;-34.40633203;21/04/2021 16:05;402.0982346;-30.80545291;-11.72112499;4.9;1;-0.71177644;-3.600879117
21/04/2021 16:10;399.7055092;-34.28081768;21/04/2021 16:15;396.951922;-31.66925007;2.753587212;4.9;1;0.167214197;-2.611567607
21/04/2021 16:20;404.6974397;-34.45473466;21/04/2021 16:25;393.4832179;-32.44279437;11.21422176;4.9;1;0.68099426;-2.011940295
21/04/2021 16:30;407.8815225;-34.2012484;21/04/2021 16:35;391.4347398;-32.73512662;16.44678274;4.9;1;0.998746493;-1.466121773
21/04/2021 16:40;409.8293293;-34.42294765;21/04/2021 16:45;389.7398714;-33.05891434;20.08945789;4.9;1;1.219951399;-1.364033308
21/04/2021 16:50;410.503187;-34.11531358;21/04/2021 16:55;388.5023249;-32.94982454;22.00086213;4.9;1;1.336023235;-1.165489046
21/04/2021 17:00;410.8835658;-34.04952117;21/04/2021 17:05;387.6314192;-32.88800157;23.25214658;4.9;1;1.412008671;-1.161519592
21/04/2021 17:10;410.9498299;-34.17567337;21/04/2021 17:15;387.2406554;-33.19284044;23.70917447;4.9;1;1.439762124;-0.982832934
21/04/2021 17:20;411.1306773;-34.3785308;21/04/2021 17:25;387.1004965;-33.31876035;24.03018076;4.9;1;1.459255535;-1.059770456
21/04/2021 17:30;411.350304;-34.34248527;21/04/2021 17:35;387.2922637;-33.31095148;24.05804033;4.9;1;1.460947334;-1.031533798
21/04/2021 17:40;411.5376479;-34.74356114;21/04/2021 17:45;387.5370196;-33.414154;24.00062821;4.9;1;1.457460929;-1.329407145
21/04/2021 17:50;411.5425733;-34.31689994;21/04/2021 17:55;387.8857296;-33.31344192;23.65684375;4.9;1;1.436584291;-1.003458013
21/04/2021 18:00;411.5273424;-34.30370721;21/04/2021 18:05;388.3118529;-33.15078236;23.21548953;4.9;1;1.409782637;-1.15292485
21/04/2021 18:10;411.5000724;-34.09009669;21/04/2021 18:15;388.7360986;-33.31088057;22.76397387;4.9;1;1.38236392;-0.77921612
21/04/2021 18:20;411.0032442;-34.43861392;21/04/2021 18:25;389.7258351;-33.40246226;21.27740913;4.9;1;1.292090865;-1.036151663
21/04/2021 18:30;410.8576924;-34.2540883;21/04/2021 18:35;391.5253056;-33.30471047;19.33238677;4.9;1;1.173977536;-0.949377827
21/04/2021 18:40;410.8623226;-34.1994267;21/04/2021 18:45;394.0948504;-33.66746195;16.76747216;4.9;1;1.018220662;-0.531964745
21/04/2021 18:50;410.8550099;-34.05236125;21/04/2021 18:55;397.7510409;-33.79642339;13.10396907;4.9;1;0.79575096;-0.255937853
21/04/2021 19:00;410.8557351;-34.09677321;21/04/2021 19:05;401.719463;-33.93509929;9.13627207;4.9;1;0.554808793;-0.161673915
21/04/2021 19:10;410.7467137;-34.46272568;21/04/2021 19:15;405.4563714;-33.95052325;5.290342298;4.9;1;0.321261058;-0.512202425
21/04/2021 19:20;410.8505771;-34.39882178;21/04/2021 19:25;408.0567642;-34.15395771;2.793812869;4.9;1;0.169656938;-0.24486407
21/04/2021 19:30;410.8828954;-34.45675696;21/04/2021 19:35;409.7200946;-34.0891505;1.162800791;4.9;1;0.070612182;-0.367606463
21/04/2021 19:40;410.8824421;-34.45822801;21/04/2021 19:45;410.7942743;-34.44293385;0.088167821;4.9;1;0.005354075;-0.015294159
21/04/2021 19:50;410.9256024;-34.20602887;21/04/2021 19:55;411.6074337;-34.46678184;-0.68183136;4.9;1;-0.041404857;0.26075297
21/04/2021 20:00;410.9553178;-34.28849004;21/04/2021 20:05;412.0311356;-34.48256494;-1.075817815;4.9;1;-0.065330058;0.194074893
21/04/2021 20:10;410.9177142;-34.86389411;21/04/2021 20:15;412.3806797;-34.46875985;-1.462965489;4.9;1;-0.088839968;-0.395134257
21/04/2021 20:20;410.857364;-34.09389934;21/04/2021 20:25;412.6147908;-34.72565805;-1.757426791;4.9;1;-0.10672141;0.631758711
21/04/2021 20:30;410.9256656;-34.51312837;21/04/2021 20:35;412.7643967;-34.60258286;-1.838731086;4.9;1;-0.11165869;0.089454486
21/04/2021 20:40;410.859874;-34.61639911;21/04/2021 20:45;412.771113;-34.52800783;-1.911238924;4.9;1;-0.116061798;-0.088391282
21/04/2021 20:50;410.8237295;-34.36297191;21/04/2021 20:55;412.8080043;-34.35472372;-1.984274812;4.9;1;-0.120496971;-0.008248192
21/04/2021 21:00;410.7915529;-34.59728397;21/04/2021 21:05;412.8598177;-34.7381997;-2.068264875;4.9;1;-0.125597348;0.140915723
21/04/2021 21:10;410.7147035;-34.70318907;21/04/2021 21:15;412.758245;-34.32344814;-2.043541464;4.9;1;-0.124095995;-0.379740938
21/04/2021 21:20;410.611931;-34.48197617;21/04/2021 21:25;412.7859717;-34.44229048;-2.174040707;4.9;1;-0.132020685;-0.039685693
21/04/2021 21:30;410.6558238;-34.43955145;21/04/2021 21:35;412.9141325;-34.64133546;-2.258308713;4.9;1;-0.13713794;0.201784011
21/04/2021 21:40;410.8036669;-34.77716038;21/04/2021 21:45;412.9559883;-34.46742218;-2.152321463;4.9;1;-0.130701764;-0.309738194
21/04/2021 21:50;410.8374607;-34.41306681;21/04/2021 21:55;412.9681754;-34.44278627;-2.130714691;4.9;1;-0.129389672;0.029719461
21/04/2021 22:00;410.8160467;-34.54779036;21/04/2021 22:05;412.865767;-34.75362836;-2.049720304;4.9;1;-0.124471211;0.205838004
21/04/2021 22:10;410.576076;-34.90086747;21/04/2021 22:15;412.7059511;-34.48177624;-2.129875062;4.9;1;-0.129338685;-0.419091228
21/04/2021 22:20;410.3800661;-34.49077335;21/04/2021 22:25;412.742774;-34.95565865;-2.362707881;4.9;1;-0.143477679;0.464885295
21/04/2021 22:30;410.6245533;-34.70143748;21/04/2021 22:35;413.266673;-34.83369852;-2.642119608;4.9;1;-0.160445221;0.132261034
21/04/2021 22:40;411.2852017;-34.67971379;21/04/2021 22:45;413.8872653;-35.12197017;-2.602063524;4.9;1;-0.158012777;0.44225638
21/04/2021 22:50;411.9771205;-34.69573115;21/04/2021 22:55;414.5320161;-34.7041333;-2.554895625;4.9;1;-0.155148462;0.008402147
21/04/2021 23:00;412.706945;-34.82489941;21/04/2021 23:05;415.2395679;-34.79337096;-2.532622921;4.9;1;-0.153795931;-0.031528448
21/04/2021 23:10;413.3546993;-34.9202686;21/04/2021 23:15;415.8608161;-34.59734514;-2.506116811;4.9;1;-0.152186322;-0.322923457
21/04/2021 23:20;413.8784239;-34.92006462;21/04/2021 23:25;416.4565917;-34.803334;-2.57816789;4.9;1;-0.156561692;-0.116730623
21/04/2021 23:30;414.2847089;-34.83693917;21/04/2021 23:35;416.8402786;-35.35254062;-2.55556966;4.9;1;-0.155189393;0.515601443
21/04/2021 23:40;414.4937223;-34.65967433;21/04/2021 23:45;417.4591112;-34.98845312;-2.965388937;4.9;1;-0.180076058;0.328778789
21/04/2021 23:50;414.8197097;-34.9472321;21/04/2021 23:55;417.8007805;-35.1448941;-2.981070732;4.9;1;-0.18102835;0.197662005
22/04/2021 00:00;414.7422029;-35.06625098;22/04/2021 00:05;417.6439761;-34.67843193;-2.901773189;4.9;1;-0.176212931;-0.387819048
22/04/2021 00:10;414.3047326;-35.05878038;22/04/2021 00:15;417.2053349;-35.00793103;-2.900602271;4.9;1;-0.176141826;-0.050849345
22/04/2021 00:20;413.7076315;-34.7275143;22/04/2021 00:25;416.7138903;-34.78959586;-3.006258712;4.9;1;-0.182557914;0.062081566
22/04/2021 00:30;413.0442816;-35.0984673;22/04/2021 00:35;416.2976351;-34.69505689;-3.253353534;4.9;1;-0.197562981;-0.403410411
22/04/2021 00:40;412.4383375;-34.8530191;22/04/2021 00:45;415.7810029;-34.96166693;-3.342665365;4.9;1;-0.202986527;0.10864783
22/04/2021 00:50;411.829261;-34.87200948;22/04/2021 00:55;415.3774784;-34.95418568;-3.548217379;4.9;1;-0.215468868;0.082176197
22/04/2021 01:00;411.3522021;-35.11851446;22/04/2021 01:05;414.9966582;-35.15072661;-3.644456189;4.9;1;-0.221313061;0.032212156
22/04/2021 01:10;410.947146;-35.04605083;22/04/2021 01:15;414.7097789;-34.78946862;-3.762632881;4.9;1;-0.228489453;-0.256582212
22/04/2021 01:20;410.5498441;-35.10793714;22/04/2021 01:25;414.4448012;-34.86062404;-3.894957116;4.9;1;-0.236524968;-0.247313103
22/04/2021 01:30;410.2313446;-35.03768477;22/04/2021 01:35;414.2873201;-34.84991649;-4.055975518;4.9;1;-0.246302963;-0.18776828
22/04/2021 01:40;409.9723502;-35.19127219;22/04/2021 01:45;414.1485706;-34.7783998;-4.176220408;4.9;1;-0.253604948;-0.412872383
22/04/2021 01:50;409.7624181;-35.04835298;22/04/2021 01:55;414.1221222;-35.24343476;-4.359704096;4.9;1;-0.264747169;0.19508178
22/04/2021 02:00;409.6161501;-34.79296532;22/04/2021 02:05;414.1595833;-34.84355495;-4.543433184;4.9;1;-0.275904293;0.050589635
22/04/2021 02:10;409.540903;-34.67420456;22/04/2021 02:15;414.2017409;-34.89839838;-4.660837926;4.9;1;-0.283033807;0.22419382
22/04/2021 02:20;409.4570471;-34.6993902;22/04/2021 02:25;414.2868791;-34.71660901;-4.829832036;4.9;1;-0.293296135;0.017218819
22/04/2021 02:30;409.3668819;-34.85525861;22/04/2021 02:35;414.3575508;-34.93756002;-4.990668897;4.9;1;-0.303063106;0.082301417
22/04/2021 02:40;409.2506254;-34.84895807;22/04/2021 02:45;414.4853858;-34.7469848;-5.234760423;4.9;1;-0.317885795;-0.101973271
22/04/2021 02:50;409.1830634;-35.18391772;22/04/2021 02:55;414.6770862;-34.64617107;-5.494022784;4.9;1;-0.333629748;-0.53774665
22/04/2021 03:00;409.1272576;-34.87096338;22/04/2021 03:05;414.846524;-34.75491758;-5.719266349;4.9;1;-0.347307878;-0.116045802
22/04/2021 03:10;409.0005922;-34.63918791;22/04/2021 03:15;414.9739005;-34.64572465;-5.973308296;4.9;1;-0.362734816;0.006536742
22/04/2021 03:20;409.0507067;-34.68810253;22/04/2021 03:25;415.0607945;-34.62367138;-6.010087745;4.9;1;-0.364968283;-0.06443115
22/04/2021 03:30;409.0506387;-34.83084185;22/04/2021 03:35;415.1051352;-34.38033911;-6.054496486;4.9;1;-0.367665046;-0.450502734
22/04/2021 03:40;408.9223238;-34.62022152;22/04/2021 03:45;415.2155121;-34.59663373;-6.293188292;4.9;1;-0.382159832;-0.023587789
22/04/2021 03:50;408.9566387;-34.37468639;22/04/2021 03:55;415.195001;-34.85638987;-6.238362256;4.9;1;-0.378830469;0.481703481
22/04/2021 04:00;408.9338254;-34.87796823;22/04/2021 04:05;415.2500456;-34.64168491;-6.316220256;4.9;1;-0.38355847;-0.236283326
22/04/2021 04:10;408.9099551;-34.60167105;22/04/2021 04:15;415.350363;-34.64524074;-6.440407898;4.9;1;-0.391099883;0.043569689
22/04/2021 04:20;408.889463;-34.81121252;22/04/2021 04:25;415.404087;-35.00620182;-6.514624006;4.9;1;-0.395606726;0.194989297
22/04/2021 04:30;408.9062979;-34.76311463;22/04/2021 04:35;415.5008683;-34.56695339;-6.594570384;4.9;1;-0.400461546;-0.196161235
22/04/2021 04:40;408.8355646;-34.76236225;22/04/2021 04:45;415.4977541;-34.53453471;-6.662189513;4.9;1;-0.404567782;-0.227827536
22/04/2021 04:50;408.8253115;-34.80949145;22/04/2021 04:55;415.5332192;-34.62126431;-6.707907734;4.9;1;-0.407344064;-0.188227135
